날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,12:44,지출,식비,배달,주식회사 우아한형제들,-18600,KRW,하나 원더 체크카드,,P077,P077-T0073,소비,P077-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP077000014;card/카드-014-하나_원더_체크카드_매입정보.json#AP077000014
2026-06-30,12:34,지출,뷰티/미용,화장품,무신사뷰티,-27300,KRW,카카오페이 간편결제,,P077,P077-T0068,소비,P077-카카오페이,efinance/전금-103-카카오페이.json#EP077카00003;efinance/전금-004-카카오페이_머니.json#WP07700001
2026-06-30,12:12,지출,카페/간식,디저트/떡,배스킨라빈스,-5800,KRW,토스 간편결제,,P077,P077-T0102,소비,P077-토스페이,efinance/전금-103-토스페이.json#EP077토00011
2026-06-29,23:23,지출,온라인쇼핑,인터넷쇼핑,무신사,-72800,KRW,하나 원더 체크카드,,P077,P077-T0080,소비,P077-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP077000015;card/카드-014-하나_원더_체크카드_매입정보.json#AP077000015
2026-06-29,20:53,지출,생활,마트,이마트,-45500,KRW,하나 원더 체크카드,,P077,P077-T0048,소비,P077-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP077000010;card/카드-014-하나_원더_체크카드_매입정보.json#AP077000010
2026-06-29,20:17,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-50700,KRW,신한 Deep Dream 체크,,P077,P077-T0058,소비,P077-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP077000006;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP077000006
2026-06-29,18:50,지출,뷰티/미용,화장품,올리브영,-24100,KRW,하나 원더 체크카드,,P077,P077-T0031,소비,P077-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP077000005;card/카드-014-하나_원더_체크카드_매입정보.json#AP077000005
2026-06-29,18:20,지출,생활,편의점,세븐일레븐,-8000,KRW,카카오페이 간편결제,,P077,P077-T0082,소비,P077-카카오페이,efinance/전금-103-카카오페이.json#EP077카00006
2026-06-29,18:07,지출,카페/간식,디저트/떡,노티드,-7200,KRW,KB 청춘대로 체크카드,,P077,P077-T0085,소비,P077-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP077000017;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP077000017
2026-06-28,15:37,수입,금융수입,캐시백,카드 캐시백,808,KRW,하나핀크 생활통장,,P077,P077-T0005,소득,P077-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P077-BANK-MAIN.json#BP07700005
2026-06-28,15:08,이체,저축,예적금/청약,적금 자동이체,-510000,KRW,하나핀크 생활통장,,P077,P077-T0011,저축,P077-BANK-MAIN->P077-BANK-SAVE,bank/은행-004-하나핀크_생활통장_P077-BANK-MAIN.json#BP07700008;bank/은행-004-비상금_통장_P077-BANK-SAVE.json#BP07700001
