날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:53,지출,식비,한식,두끼 노량진역점,-14200,KRW,토스 간편결제,,P103,P103-T0028,소비,P103-토스페이,efinance/전금-103-토스페이.json#EP103토00003
2026-06-30,18:43,지출,카페/간식,디저트/떡,노티드,-6500,KRW,네이버페이 간편결제,,P103,P103-T0044,소비,P103-네이버페이,efinance/전금-103-네이버페이.json#EP103네00005
2026-06-30,08:35,지출,카페/간식,커피/음료,컴포즈커피,-6800,KRW,KB Star 청춘통장,,P103,P103-T0048,소비,P103-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P103-BANK-MAIN.json#BP10300019
2026-06-29,20:07,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-39000,KRW,KB Star 청춘통장,,P103,P103-T0082,소비,P103-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P103-BANK-MAIN.json#BP10300030
2026-06-29,10:50,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-17300,KRW,카카오페이 간편결제,,P103,P103-T0090,소비,P103-카카오페이,efinance/전금-103-카카오페이.json#EP103카00008;efinance/전금-004-카카오페이_머니.json#WP10300003
2026-06-28,23:51,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-50400,KRW,카카오페이 간편결제,,P103,P103-T0059,소비,P103-카카오페이,efinance/전금-103-카카오페이.json#EP103카00005
2026-06-28,20:00,지출,카페/간식,커피/음료,메가MGC커피,-5400,KRW,신한 Deep Dream 체크,,P103,P103-T0030,소비,P103-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP103000008;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP103000008
2026-06-28,17:39,이체,저축,예적금/청약,청약 납입,-190000,KRW,KB Star 청춘통장,,P103,P103-T0009,저축,P103-BANK-MAIN->P103-BANK-HOUSING,bank/은행-004-KB_Star_청춘통장_P103-BANK-MAIN.json#BP10300008;bank/은행-004-주택청약종합저축_P103-BANK-HOUSING.json#BP10300001
2026-06-28,16:53,지출,여행/숙박,숙박,야놀자,-46600,KRW,신한 Deep Dream 체크,,P103,P103-T0091,소비,P103-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP103000030;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP103000030
2026-06-28,14:53,지출,여행/숙박,숙박,야놀자,-57100,KRW,신한 Deep Dream 체크,,P103,P103-T0076,소비,P103-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP103000024;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP103000024
