날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,13:44,지출,식비,배달,배민스토어,-17000,KRW,KB 청춘대로 체크카드,,P062,P062-T0019,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000004;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000004
2026-06-30,11:41,지출,식비,한식,담소소사골순대,-14600,KRW,KB 청춘대로 체크카드,,P062,P062-T0081,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000018;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000018
2026-06-29,23:30,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-49000,KRW,토스뱅크 통장,,P062,P062-T0025,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200011
2026-06-29,18:46,지출,카페/간식,디저트/떡,파리바게뜨,-3000,KRW,KB 청춘대로 체크카드,,P062,P062-T0069,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000015;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000015
2026-06-29,16:48,지출,생활,편의점,세븐일레븐,-47800,KRW,토스뱅크 체크카드,,P062,P062-T0065,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000015;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000015
2026-06-29,12:57,지출,패션/쇼핑,패션,에이블리,-46100,KRW,프렌즈 체크카드,,P062,P062-T0085,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000013
2026-06-29,11:51,지출,생활,마트,이마트,-14600,KRW,프렌즈 체크카드,,P062,P062-T0078,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000011;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000011
2026-06-29,09:30,지출,식비,한식,두끼 노량진역점,-15800,KRW,KB 청춘대로 체크카드,,P062,P062-T0053,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000011;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000011
2026-06-28,21:41,지출,문화/여가,도서,알라딘,-24400,KRW,토스뱅크 체크카드,,P062,P062-T0070,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000016;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000016
2026-06-27,21:19,지출,교육/학습,학원/강의,인프런,-77200,KRW,KB 청춘대로 체크카드,,P062,P062-T0062,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000014;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000014
2026-06-27,08:07,지출,교통,대중교통,카카오버스,-18600,KRW,카카오페이 간편결제,,P062,P062-T0036,소비,P062-카카오페이,efinance/전금-103-카카오페이.json#EP062카00002
2026-06-26,09:58,이체,저축,예적금/청약,청약 납입,-40000,KRW,토스뱅크 통장,,P062,P062-T0007,저축,P062-BANK-MAIN->P062-BANK-HOUSING,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200006;bank/은행-004-주택청약종합저축_P062-BANK-HOUSING.json#BP06200001
2026-06-25,10:06,지출,패션/쇼핑,패션,무신사,-69300,KRW,토스뱅크 체크카드,,P062,P062-T0058,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000012;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000012
2026-06-24,14:03,지출,생활,서비스구독,노션,-39600,KRW,토스뱅크 통장,,P062,P062-T0032,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200012
2026-06-24,13:42,지출,생활,통신,휴대폰 요금,-84600,KRW,KB 청춘대로 체크카드,,P062,P062-T0004,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000001;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000001
2026-06-24,12:30,지출,온라인쇼핑,인터넷쇼핑,무신사,-49700,KRW,프렌즈 체크카드,,P062,P062-T0031,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000005;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000005
2026-06-24,08:15,수입,근로소득,급여,6월 월급,2420000,KRW,토스뱅크 통장,,P062,P062-T0001,소득,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#PAYP062
2026-06-22,22:04,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-48200,KRW,KB 청춘대로 체크카드,,P062,P062-T0055,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000013;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000013
2026-06-22,20:40,지출,카페/간식,디저트/떡,노티드,-4300,KRW,토스뱅크 통장,,P062,P062-T0084,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200019
2026-06-22,09:18,지출,식비,한식,담소소사골순대,-21800,KRW,네이버페이 간편결제,,P062,P062-T0093,소비,P062-네이버페이,efinance/전금-103-네이버페이.json#EP062네00008
2026-06-22,08:42,지출,카페/간식,커피/음료,메가MGC커피,-3400,KRW,토스뱅크 체크카드,,P062,P062-T0087,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000019;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000019
2026-06-21,22:39,지출,교통,택시,아이엠택시,-12700,KRW,KB 청춘대로 체크카드,,P062,P062-T0034,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000007;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000007
2026-06-21,21:19,지출,카페/간식,커피/음료,스타벅스 합정점,-5700,KRW,프렌즈 체크카드,,P062,P062-T0045,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000008;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000008
2026-06-20,21:52,지출,뷰티/미용,화장품,올리브영,-22200,KRW,KB 청춘대로 체크카드,,P062,P062-T0051,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000010;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000010
2026-06-20,19:53,지출,카페/간식,커피/음료,스타벅스 합정점,-5300,KRW,네이버페이 간편결제,,P062,P062-T0067,소비,P062-네이버페이,efinance/전금-103-네이버페이.json#EP062네00005
2026-06-19,20:24,지출,식비,배달,요기요,-13400,KRW,토스뱅크 체크카드,,P062,P062-T0090,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000021;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000021
2026-06-18,23:23,지출,교통,대중교통,카카오버스,-17000,KRW,토스뱅크 체크카드,,P062,P062-T0038,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000007;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000007
2026-06-18,19:24,지출,식비,한식,담소소사골순대,-23200,KRW,토스뱅크 체크카드,,P062,P062-T0048,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000010;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000010
2026-06-18,15:06,지출,생활,서비스구독,구독 서비스,-24500,KRW,토스뱅크 통장,,P062,P062-T0005,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200004
2026-06-18,12:12,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-17400,KRW,토스뱅크 통장,,P062,P062-T0073,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200016
2026-06-18,11:41,지출,카페/간식,커피/음료,스타벅스 합정점,-6900,KRW,KB 청춘대로 체크카드,,P062,P062-T0017,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000002;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000002
2026-06-18,08:09,지출,교통,대중교통,카카오버스,-16800,KRW,KB 청춘대로 체크카드,,P062,P062-T0074,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000016;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000016
2026-06-17,20:29,지출,카페/간식,커피/음료,이디야커피,-3700,KRW,네이버페이 간편결제,,P062,P062-T0020,소비,P062-네이버페이,efinance/전금-103-네이버페이.json#EP062네00002;efinance/전금-004-네이버페이_머니.json#WP06200001
2026-06-17,18:05,지출,식비,한식,두끼 노량진역점,-15100,KRW,프렌즈 체크카드,,P062,P062-T0083,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000012;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000012
2026-06-17,12:37,지출,식비,배달,배민스토어,-16900,KRW,카카오페이 간편결제,,P062,P062-T0012,소비,P062-카카오페이,efinance/전금-103-카카오페이.json#EP062카00001
2026-06-17,10:22,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-29000,KRW,프렌즈 체크카드,,P062,P062-T0013,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000001;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000001
2026-06-17,10:06,지출,생활,서비스구독,넷플릭스,-25200,KRW,KB 청춘대로 체크카드,,P062,P062-T0027,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000006;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000006
2026-06-16,23:19,지출,문화/여가,도서,알라딘,-52400,KRW,KB 청춘대로 체크카드,,P062,P062-T0054,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000012;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000012
2026-06-16,21:58,지출,문화/여가,공연/영화,메가박스,-27800,KRW,토스뱅크 체크카드,,P062,P062-T0088,소비,P062-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP062000020;card/카드-014-토스뱅크_체크카드_매입정보.json#AP062000020
2026-06-16,09:39,지출,카페/간식,커피/음료,이디야커피,-7600,KRW,토스 간편결제,,P062,P062-T0044,소비,P062-토스페이,efinance/전금-103-토스페이.json#EP062토00002
2026-06-15,23:23,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-86500,KRW,프렌즈 체크카드,,P062,P062-T0047,소비,P062-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP062000009;card/카드-014-프렌즈_체크카드_매입정보.json#AP062000009
2026-06-15,13:23,지출,카페/간식,커피/음료,이디야커피,-7000,KRW,토스뱅크 통장,,P062,P062-T0079,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200018
2026-06-14,23:28,지출,생활,서비스구독,멜론,-24900,KRW,KB 청춘대로 체크카드,,P062,P062-T0018,소비,P062-CARD-03,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP062000003;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP062000003
2026-06-14,21:30,지출,문화/여가,도서,알라딘,-20200,KRW,토스뱅크 통장,,P062,P062-T0043,소비,P062-BANK-MAIN,bank/은행-004-토스뱅크_통장_P062-BANK-MAIN.json#BP06200013
