날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:48,지출,생활,서비스구독,유튜브 프리미엄,-29600,KRW,KB Star 청춘통장,,P154,P154-T0021,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400017
2026-06-30,20:45,지출,식비,한식,김밥천국 홍대점,-12800,KRW,프렌즈 체크카드,,P154,P154-T0131,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000032;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000032
2026-06-30,12:41,지출,생활,마트,롯데마트,-39500,KRW,프렌즈 체크카드,,P154,P154-T0029,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000003;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000003
2026-06-30,11:06,지출,식비,배달,주식회사 우아한형제들,-25200,KRW,어피치 스윗 체크카드,,P154,P154-T0137,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000031;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000031
2026-06-29,23:35,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-64700,KRW,프렌즈 체크카드,,P154,P154-T0114,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000026;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000026
2026-06-29,19:42,지출,카페/간식,디저트/떡,파리바게뜨,-5500,KRW,KB Star 청춘통장,,P154,P154-T0060,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400027
2026-06-29,18:59,지출,생활,서비스구독,멜론,-69500,KRW,네이버페이 간편결제,,P154,P154-T0126,소비,P154-네이버페이,efinance/전금-103-네이버페이.json#EP154네00012
2026-06-29,17:43,지출,생활,마트,롯데마트,-27700,KRW,어피치 스윗 체크카드,,P154,P154-T0032,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000004;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000004
2026-06-29,12:55,지출,온라인쇼핑,인터넷쇼핑,11번가,-13000,KRW,KB Star 청춘통장,,P154,P154-T0123,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400039
2026-06-29,12:12,지출,식비,한식,두끼 노량진역점,-17000,KRW,KB Star 청춘통장,,P154,P154-T0025,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400018
2026-06-29,08:38,지출,식비,한식,김밥천국 홍대점,-15000,KRW,어피치 스윗 체크카드,,P154,P154-T0075,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000013;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000013
2026-06-29,08:18,지출,카페/간식,커피/음료,이디야커피,-6000,KRW,네이버페이 간편결제,,P154,P154-T0030,소비,P154-네이버페이,efinance/전금-103-네이버페이.json#EP154네00002;efinance/전금-004-네이버페이_머니.json#WP15400001
2026-06-28,19:41,지출,생활,서비스구독,노션,-61400,KRW,프렌즈 체크카드,,P154,P154-T0038,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000005;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000005
2026-06-28,11:02,지출,식비,한식,두끼 노량진역점,-21400,KRW,KB Star 청춘통장,,P154,P154-T0080,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400031
2026-06-28,09:24,지출,카페/간식,커피/음료,컴포즈커피,-4100,KRW,어피치 스윗 체크카드,,P154,P154-T0096,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000020;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000020
2026-06-27,23:33,지출,교통,택시,아이엠택시,-10900,KRW,KB Star 청춘통장,,P154,P154-T0088,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400032
2026-06-27,23:00,지출,온라인쇼핑,인터넷쇼핑,무신사,-20800,KRW,어피치 스윗 체크카드,,P154,P154-T0135,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000029;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000029
2026-06-27,22:14,지출,온라인쇼핑,인터넷쇼핑,무신사,-27600,KRW,KB Star 청춘통장,,P154,P154-T0027,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400020
2026-06-27,10:08,지출,문화/여가,도서,예스24,-57300,KRW,토스 간편결제,,P154,P154-T0121,소비,P154-토스페이,efinance/전금-103-토스페이.json#EP154토00011
2026-06-27,09:51,지출,교육/학습,학원/강의,인프런,-140000,KRW,프렌즈 체크카드,,P154,P154-T0105,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000022;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000022
2026-06-27,09:45,지출,식비,배달,주식회사 우아한형제들,-15900,KRW,어피치 스윗 체크카드,,P154,P154-T0031,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000003;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000003
2026-06-27,08:12,지출,교통,대중교통,서울교통공사,-15800,KRW,카카오페이 간편결제,,P154,P154-T0144,소비,P154-카카오페이,efinance/전금-103-카카오페이.json#EP154카00009
2026-06-26,19:49,지출,교통,택시,아이엠택시,-10200,KRW,어피치 스윗 체크카드,,P154,P154-T0077,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000014;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000014
2026-06-26,18:18,수입,금융수입,캐시백,카드 캐시백,121,KRW,KB Star 청춘통장,,P154,P154-T0007,소득,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400007
2026-06-26,17:05,지출,생활,마트,마켓컬리,-9100,KRW,어피치 스윗 체크카드,,P154,P154-T0109,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000024;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000024
2026-06-26,15:16,지출,의료/건강,약국,플랜 B,-25200,KRW,KB Star 청춘통장,,P154,P154-T0117,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400038
2026-06-26,13:37,수입,근로소득,급여/용역,6월 수입,50000,KRW,KB Star 청춘통장,,P154,P154-T0004,소득,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#INCP154004
2026-06-26,10:03,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-40400,KRW,프렌즈 체크카드,,P154,P154-T0138,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000033;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000033
2026-06-26,08:12,지출,카페/간식,커피/음료,컴포즈커피,-6000,KRW,토스 간편결제,,P154,P154-T0063,소비,P154-토스페이,efinance/전금-103-토스페이.json#EP154토00006
2026-06-25,21:31,지출,카페/간식,커피/음료,스타벅스 합정점,-7500,KRW,KB Star 청춘통장,,P154,P154-T0130,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400041
2026-06-25,20:59,지출,카페/간식,커피/음료,이디야커피,-6100,KRW,카카오페이 간편결제,,P154,P154-T0122,소비,P154-카카오페이,efinance/전금-103-카카오페이.json#EP154카00006
2026-06-25,18:05,지출,식비,한식,담소소사골순대,-19900,KRW,어피치 스윗 체크카드,,P154,P154-T0068,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000011;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000011
2026-06-25,11:58,지출,교육/학습,학원/강의,해커스,-149300,KRW,카카오페이 간편결제,,P154,P154-T0055,소비,P154-카카오페이,efinance/전금-103-카카오페이.json#EP154카00004
2026-06-25,09:28,지출,주거,월세/관리비,주거비 자동이체,-770000,KRW,KB Star 청춘통장,,P154,P154-T0009,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400009
2026-06-25,08:24,이체,저축,예적금/청약,적금 자동이체,-210000,KRW,KB Star 청춘통장,,P154,P154-T0013,저축,P154-BANK-MAIN->P154-BANK-SAVE,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400011;bank/은행-004-주택청약종합저축_P154-BANK-SAVE.json#BP15400001
2026-06-24,23:18,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-79900,KRW,프렌즈 체크카드,,P154,P154-T0124,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000030;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000030
2026-06-24,19:55,수입,금융수입,캐시백,카드 캐시백,24,KRW,KB Star 청춘통장,,P154,P154-T0006,소득,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400006
2026-06-24,19:40,지출,생활,서비스구독,챗GPT,-13400,KRW,어피치 스윗 체크카드,,P154,P154-T0023,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000002;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000002
2026-06-24,13:20,지출,패션/쇼핑,패션,지그재그,-25800,KRW,KB Star 청춘통장,,P154,P154-T0019,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400016
2026-06-24,09:16,지출,생활,마트,이마트,-52800,KRW,카카오페이 간편결제,,P154,P154-T0127,소비,P154-카카오페이,efinance/전금-103-카카오페이.json#EP154카00007
2026-06-23,22:06,지출,교육/학습,학원/강의,클래스101,-98600,KRW,프렌즈 체크카드,,P154,P154-T0046,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000006;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000006
2026-06-23,18:12,지출,교통,택시,우티,-21300,KRW,KB Star 청춘통장,,P154,P154-T0140,소비,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#BP15400043
2026-06-23,10:26,지출,온라인쇼핑,인터넷쇼핑,무신사,-46600,KRW,네이버페이 간편결제,,P154,P154-T0084,소비,P154-네이버페이,efinance/전금-103-네이버페이.json#EP154네00009;efinance/전금-004-네이버페이_머니.json#WP15400005
2026-06-23,09:16,수입,근로소득,급여/용역,6월 수입,1090000,KRW,KB Star 청춘통장,,P154,P154-T0003,소득,P154-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P154-BANK-MAIN.json#INCP154003
2026-06-23,08:16,지출,교통,대중교통,카카오버스,-9100,KRW,프렌즈 체크카드,,P154,P154-T0073,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000014;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000014
2026-06-22,18:48,지출,교통,택시,우티,-19100,KRW,토스 간편결제,,P154,P154-T0132,소비,P154-토스페이,efinance/전금-103-토스페이.json#EP154토00012
2026-06-22,09:33,지출,식비,배달,주식회사 우아한형제들,-26000,KRW,프렌즈 체크카드,,P154,P154-T0118,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000027;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000027
2026-06-21,19:07,지출,문화/여가,공연/영화,인터파크티켓,-37700,KRW,프렌즈 체크카드,,P154,P154-T0128,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000031;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000031
2026-06-21,18:48,지출,카페/간식,커피/음료,스타벅스 합정점,-7300,KRW,카카오페이 간편결제,,P154,P154-T0036,소비,P154-카카오페이,efinance/전금-103-카카오페이.json#EP154카00002;efinance/전금-004-카카오페이_머니.json#WP15400002
2026-06-21,18:31,지출,카페/간식,디저트/떡,던킨,-5000,KRW,프렌즈 체크카드,,P154,P154-T0139,소비,P154-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP154000034;card/카드-014-프렌즈_체크카드_매입정보.json#AP154000034
2026-06-21,13:13,지출,카페/간식,디저트/떡,배스킨라빈스,-7500,KRW,어피치 스윗 체크카드,,P154,P154-T0115,소비,P154-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP154000026;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP154000026
2026-06-21,12:36,지출,식비,배달,요기요,-18700,KRW,네이버페이 간편결제,,P154,P154-T0092,소비,P154-네이버페이,efinance/전금-103-네이버페이.json#EP154네00011
