날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,20:11,지출,생활,서비스구독,노션,-50500,KRW,토스뱅크 체크카드,,P113,P113-T0051,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000012;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000012
2026-06-29,22:17,지출,교통,택시,카카오T 택시,-5900,KRW,프렌즈 체크카드,,P113,P113-T0018,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000001;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000001
2026-06-29,19:29,지출,생활,서비스구독,노션,-29800,KRW,토스뱅크 체크카드,,P113,P113-T0016,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000004;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000004
2026-06-29,09:44,지출,생활,서비스구독,넷플릭스,-23900,KRW,카카오뱅크 입출금통장,,P113,P113-T0036,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300020
2026-06-29,07:15,지출,교통,택시,카카오T 택시,-9800,KRW,토스뱅크 체크카드,예산 내 소비,P113,P113-T0024,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000005;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000005
2026-06-28,18:30,지출,교통,대중교통,티머니,-20300,KRW,카카오뱅크 입출금통장,,P113,P113-T0026,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300016
2026-06-28,10:16,수입,근로소득,급여,6월 월급,2180000,KRW,카카오뱅크 입출금통장,,P113,P113-T0001,소득,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#PAYP113
2026-06-27,22:31,지출,생활,마트,이마트,-28900,KRW,프렌즈 체크카드,예산 내 소비,P113,P113-T0085,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000021;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000021
2026-06-27,22:06,수입,금융수입,캐시백,카드 캐시백,137,KRW,카카오뱅크 입출금통장,,P113,P113-T0002,소득,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300002
2026-06-27,21:02,지출,식비,배달,배민스토어,-14500,KRW,토스 간편결제,,P113,P113-T0070,소비,P113-토스페이,efinance/전금-103-토스페이.json#EP113토00003
2026-06-27,17:34,지출,의료/건강,약국,플랜 B,-27500,KRW,프렌즈 체크카드,,P113,P113-T0050,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000014;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000014
2026-06-27,12:16,지출,식비,배달,요기요,-18100,KRW,카카오뱅크 입출금통장,,P113,P113-T0035,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300019
2026-06-26,23:10,지출,생활,서비스구독,챗GPT,-43300,KRW,토스뱅크 체크카드,,P113,P113-T0039,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000008;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000008
2026-06-26,20:39,지출,교육/학습,학원/강의,해커스,-93600,KRW,네이버페이 간편결제,,P113,P113-T0061,소비,P113-네이버페이,efinance/전금-103-네이버페이.json#EP113네00004
2026-06-26,19:55,지출,생활,편의점,CU,-11400,KRW,토스뱅크 체크카드,,P113,P113-T0056,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000013;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000013
2026-06-26,18:33,이체,저축,예적금/청약,적금 자동이체,-580000,KRW,카카오뱅크 입출금통장,,P113,P113-T0008,저축,P113-BANK-MAIN->P113-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300006;bank/은행-004-세이프박스_P113-BANK-SAVE.json#BP11300001
2026-06-25,19:49,지출,금융,보험,실손보험료,-82600,KRW,토스뱅크 체크카드,,P113,P113-T0007,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000002;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000002
2026-06-24,21:19,지출,식비,한식,한솥도시락 신촌점,-10600,KRW,토스 간편결제,,P113,P113-T0052,소비,P113-토스페이,efinance/전금-103-토스페이.json#EP113토00001
2026-06-24,09:22,지출,교통,택시,카카오T 택시,-10600,KRW,프렌즈 체크카드,,P113,P113-T0057,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000015;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000015
2026-06-23,10:17,지출,교육/학습,학원/강의,패스트캠퍼스,-50000,KRW,카카오페이 간편결제,,P113,P113-T0054,소비,P113-카카오페이,efinance/전금-103-카카오페이.json#EP113카00003
2026-06-22,11:45,지출,식비,한식,한솥도시락 신촌점,-13100,KRW,프렌즈 체크카드,,P113,P113-T0040,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000008;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000008
2026-06-22,08:35,지출,교통,대중교통,서울교통공사,-10100,KRW,카카오뱅크 입출금통장,,P113,P113-T0017,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300013
2026-06-20,23:34,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-65900,KRW,카카오뱅크 입출금통장,,P113,P113-T0078,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300024
2026-06-20,20:46,지출,온라인쇼핑,인터넷쇼핑,무신사,-32200,KRW,프렌즈 체크카드,,P113,P113-T0037,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000007;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000007
2026-06-20,19:57,지출,교통,택시,타다,-6900,KRW,네이버페이 간편결제,,P113,P113-T0038,소비,P113-네이버페이,efinance/전금-103-네이버페이.json#EP113네00002;efinance/전금-004-네이버페이_머니.json#WP11300001
2026-06-20,19:32,지출,생활,마트,마켓컬리,-33100,KRW,카카오뱅크 입출금통장,,P113,P113-T0032,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300018
2026-06-20,14:00,수입,금융수입,캐시백,카드 캐시백,548,KRW,카카오뱅크 입출금통장,,P113,P113-T0004,소득,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300004
2026-06-20,13:37,지출,카페/간식,커피/음료,컴포즈커피,-5800,KRW,토스뱅크 체크카드,,P113,P113-T0067,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000019;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000019
2026-06-20,13:07,지출,생활,편의점,GS25,-47500,KRW,프렌즈 체크카드,,P113,P113-T0025,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000004;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000004
2026-06-19,20:22,지출,생활,편의점,GS25,-45800,KRW,프렌즈 체크카드,,P113,P113-T0079,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000020;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000020
2026-06-19,17:20,지출,문화/여가,공연/영화,메가박스,-24900,KRW,토스뱅크 체크카드,,P113,P113-T0015,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000003;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000003
2026-06-18,19:03,지출,생활,서비스구독,구독 서비스,-28800,KRW,카카오뱅크 입출금통장,,P113,P113-T0006,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300005
2026-06-18,10:27,지출,의료/건강,약국,365약국,-21300,KRW,프렌즈 체크카드,,P113,P113-T0047,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000012;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000012
2026-06-17,23:59,지출,온라인쇼핑,인터넷쇼핑,11번가,-20700,KRW,카카오뱅크 입출금통장,예산 내 소비,P113,P113-T0013,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300011
2026-06-17,21:57,지출,생활,편의점,CU,-48500,KRW,카카오페이 간편결제,,P113,P113-T0030,소비,P113-카카오페이,efinance/전금-103-카카오페이.json#EP113카00002;efinance/전금-004-카카오페이_머니.json#WP11300001
2026-06-17,20:31,지출,식비,배달,쿠팡이츠,-19300,KRW,프렌즈 체크카드,,P113,P113-T0071,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000019;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000019
2026-06-17,19:54,지출,식비,한식,담소소사골순대,-9900,KRW,토스뱅크 체크카드,예산 내 소비,P113,P113-T0028,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000006;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000006
2026-06-17,13:22,지출,생활,서비스구독,유튜브 프리미엄,-43400,KRW,카카오뱅크 입출금통장,,P113,P113-T0068,소비,P113-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P113-BANK-MAIN.json#BP11300021
2026-06-16,18:53,지출,생활,서비스구독,챗GPT,-38600,KRW,네이버페이 간편결제,예산 내 소비,P113,P113-T0034,소비,P113-네이버페이,efinance/전금-103-네이버페이.json#EP113네00001
2026-06-16,16:45,지출,생활,통신,휴대폰 요금,-52500,KRW,토스뱅크 체크카드,,P113,P113-T0005,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000001;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000001
2026-06-16,13:09,지출,식비,한식,김밥천국 홍대점,-11800,KRW,카카오페이 간편결제,,P113,P113-T0081,소비,P113-카카오페이,efinance/전금-103-카카오페이.json#EP113카00005
2026-06-16,11:50,지출,카페/간식,커피/음료,메가MGC커피,-4100,KRW,토스뱅크 체크카드,,P113,P113-T0064,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000017;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000017
2026-06-16,11:38,지출,문화/여가,공연/영화,인터파크티켓,-30700,KRW,토스뱅크 체크카드,,P113,P113-T0065,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000018;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000018
2026-06-15,22:58,지출,의료/건강,약국,온누리약국,-18200,KRW,토스뱅크 체크카드,,P113,P113-T0084,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000022;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000022
2026-06-15,20:39,지출,생활,서비스구독,멜론,-7400,KRW,프렌즈 체크카드,,P113,P113-T0022,소비,P113-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP113000003;card/카드-014-프렌즈_체크카드_매입정보.json#AP113000003
2026-06-15,09:24,지출,생활,편의점,이마트24,-35400,KRW,토스뱅크 체크카드,예산 내 소비,P113,P113-T0074,소비,P113-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP113000020;card/카드-014-토스뱅크_체크카드_매입정보.json#AP113000020
