날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:30,지출,의료/건강,약국,플랜 B,-24700,KRW,하나 원더 체크카드,,P187,P187-T0057,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000027;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000027
2026-06-30,20:58,지출,생활,편의점,GS25,-28500,KRW,하나 원더 체크카드,,P187,P187-T0052,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000025;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000025
2026-06-30,18:30,지출,생활,편의점,이마트24,-18400,KRW,네이버페이 간편결제,,P187,P187-T0093,소비,P187-네이버페이,efinance/전금-103-네이버페이.json#EP187네00011
2026-06-28,18:08,이체,저축,예적금/청약,청약 납입,-710000,KRW,KB Star 청춘통장,,P187,P187-T0008,저축,P187-BANK-MAIN->P187-BANK-HOUSING,bank/은행-004-KB_Star_청춘통장_P187-BANK-MAIN.json#BP18700006;bank/은행-004-주택청약종합저축_P187-BANK-HOUSING.json#BP18700001
2026-06-28,12:28,지출,생활,서비스구독,넷플릭스,-15400,KRW,네이버페이 간편결제,,P187,P187-T0076,소비,P187-네이버페이,efinance/전금-103-네이버페이.json#EP187네00010
2026-06-28,12:15,지출,카페/간식,디저트/떡,파리바게뜨,-8400,KRW,토스 간편결제,,P187,P187-T0079,소비,P187-토스페이,efinance/전금-103-토스페이.json#EP187토00003
2026-06-28,09:48,지출,교육/학습,학원/강의,해커스,-40300,KRW,하나 원더 체크카드,,P187,P187-T0015,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000004;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000004
2026-06-28,08:07,수입,근로소득,급여,6월 월급,5360000,KRW,KB Star 청춘통장,,P187,P187-T0001,소득,P187-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P187-BANK-MAIN.json#PAYP187
2026-06-27,23:47,지출,생활,편의점,이마트24,-11000,KRW,카카오페이 간편결제,,P187,P187-T0053,소비,P187-카카오페이,efinance/전금-103-카카오페이.json#EP187카00004;efinance/전금-004-카카오페이_머니.json#WP18700001
2026-06-27,16:47,지출,생활,편의점,GS25,-21100,KRW,네이버페이 간편결제,,P187,P187-T0044,소비,P187-네이버페이,efinance/전금-103-네이버페이.json#EP187네00003
2026-06-27,14:33,지출,생활,마트,마켓컬리,-37600,KRW,하나 원더 체크카드,,P187,P187-T0072,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000036;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000036
2026-06-27,13:41,지출,교육/학습,학원/강의,패스트캠퍼스,-68800,KRW,토스 간편결제,,P187,P187-T0080,소비,P187-토스페이,efinance/전금-103-토스페이.json#EP187토00004
2026-06-27,12:19,지출,식비,한식,담소소사골순대,-12100,KRW,하나 원더 체크카드,,P187,P187-T0091,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000046;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000046
2026-06-26,21:27,지출,생활,마트,홈플러스,-11300,KRW,하나 원더 체크카드,,P187,P187-T0034,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000015;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000015
2026-06-26,20:53,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-50000,KRW,하나 원더 체크카드,,P187,P187-T0058,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000028;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000028
2026-06-26,20:22,지출,문화/여가,도서,교보문고,-36700,KRW,하나 원더 체크카드,,P187,P187-T0050,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000024;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000024
2026-06-26,16:54,이체,저축,예적금/청약,적금 자동이체,-1570000,KRW,KB Star 청춘통장,,P187,P187-T0007,저축,P187-BANK-MAIN->P187-BANK-SAVE,bank/은행-004-KB_Star_청춘통장_P187-BANK-MAIN.json#BP18700005;bank/은행-004-주택청약종합저축_P187-BANK-SAVE.json#BP18700001
2026-06-26,11:16,지출,식비,배달,쿠팡이츠,-14400,KRW,네이버페이 간편결제,,P187,P187-T0051,소비,P187-네이버페이,efinance/전금-103-네이버페이.json#EP187네00005;efinance/전금-004-네이버페이_머니.json#WP18700004
2026-06-25,23:33,지출,교통,택시,타다,-10400,KRW,하나 원더 체크카드,,P187,P187-T0026,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000013;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000013
2026-06-25,11:26,지출,금융,보험,실손보험료,-57900,KRW,하나 원더 체크카드,,P187,P187-T0006,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000002;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000002
2026-06-25,09:43,지출,주거,월세/관리비,주거비 자동이체,-970000,KRW,KB Star 청춘통장,,P187,P187-T0003,소비,P187-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P187-BANK-MAIN.json#BP18700003
2026-06-24,22:27,지출,의료/건강,약국,온누리약국,-23800,KRW,카카오페이 간편결제,,P187,P187-T0039,소비,P187-카카오페이,efinance/전금-103-카카오페이.json#EP187카00003
2026-06-24,19:47,지출,생활,서비스구독,챗GPT,-34000,KRW,하나 원더 체크카드,,P187,P187-T0048,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000023;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000023
2026-06-24,18:10,지출,생활,마트,홈플러스,-11400,KRW,하나 원더 체크카드,,P187,P187-T0075,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000039;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000039
2026-06-23,21:54,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-69600,KRW,하나 원더 체크카드,,P187,P187-T0082,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000041;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000041
2026-06-23,09:50,지출,식비,배달,주식회사 우아한형제들,-15500,KRW,KB Star 청춘통장,,P187,P187-T0013,소비,P187-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P187-BANK-MAIN.json#BP18700011
2026-06-23,07:15,지출,교통,대중교통,티머니,-10000,KRW,하나 원더 체크카드,,P187,P187-T0020,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000009;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000009
2026-06-22,12:56,지출,온라인쇼핑,인터넷쇼핑,11번가,-52100,KRW,하나 원더 체크카드,,P187,P187-T0089,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000044;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000044
2026-06-21,08:52,지출,식비,한식,두끼 노량진역점,-16300,KRW,하나 원더 체크카드,,P187,P187-T0043,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000020;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000020
2026-06-20,23:14,지출,문화/여가,공연/영화,인터파크티켓,-17900,KRW,하나 원더 체크카드,,P187,P187-T0018,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000007;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000007
2026-06-20,22:25,지출,생활,마트,마켓컬리,-26300,KRW,하나 원더 체크카드,,P187,P187-T0087,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000043;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000043
2026-06-20,20:11,지출,온라인쇼핑,인터넷쇼핑,무신사,-50200,KRW,KB Star 청춘통장,,P187,P187-T0036,소비,P187-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P187-BANK-MAIN.json#BP18700014
2026-06-20,18:40,지출,생활,마트,롯데마트,-14300,KRW,하나 원더 체크카드,,P187,P187-T0095,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000047;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000047
2026-06-20,08:35,지출,식비,배달,요기요,-15100,KRW,하나 원더 체크카드,,P187,P187-T0055,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000026;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000026
2026-06-19,23:39,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-33100,KRW,카카오페이 간편결제,,P187,P187-T0060,소비,P187-카카오페이,efinance/전금-103-카카오페이.json#EP187카00006;efinance/전금-004-카카오페이_머니.json#WP18700002
2026-06-19,18:32,지출,카페/간식,커피/음료,이디야커피,-5400,KRW,토스 간편결제,,P187,P187-T0085,소비,P187-토스페이,efinance/전금-103-토스페이.json#EP187토00005
2026-06-19,11:40,지출,생활,편의점,CU,-28600,KRW,네이버페이 간편결제,,P187,P187-T0066,소비,P187-네이버페이,efinance/전금-103-네이버페이.json#EP187네00007
2026-06-18,23:26,지출,생활,마트,홈플러스,-59100,KRW,하나 원더 체크카드,,P187,P187-T0035,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000016;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000016
2026-06-18,22:35,지출,교통,택시,타다,-8700,KRW,토스 간편결제,,P187,P187-T0028,소비,P187-토스페이,efinance/전금-103-토스페이.json#EP187토00002
2026-06-18,17:52,지출,생활,서비스구독,챗GPT,-31400,KRW,카카오페이 간편결제,,P187,P187-T0054,소비,P187-카카오페이,efinance/전금-103-카카오페이.json#EP187카00005
2026-06-18,11:15,지출,카페/간식,커피/음료,메가MGC커피,-7700,KRW,하나 원더 체크카드,,P187,P187-T0016,소비,P187-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP187000005;card/카드-014-하나_원더_체크카드_매입정보.json#AP187000005
