날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,15:40,지출,여행/숙박,숙박,야놀자,-137900,KRW,토스 간편결제,,P090,P090-T0135,소비,P090-토스페이,efinance/전금-103-토스페이.json#EP090토00012
2026-06-30,14:23,지출,패션/쇼핑,패션,지그재그,-54100,KRW,카카오뱅크 입출금통장,,P090,P090-T0094,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000035
2026-06-30,14:22,지출,생활,편의점,세븐일레븐,-50900,KRW,토스뱅크 체크카드,,P090,P090-T0037,소비,P090-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP090000007;card/카드-014-토스뱅크_체크카드_매입정보.json#AP090000007
2026-06-29,23:02,지출,교통,택시,타다,-14400,KRW,카카오뱅크 입출금통장,,P090,P090-T0124,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000042
2026-06-29,21:31,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-41900,KRW,하나 원더 체크카드,,P090,P090-T0141,소비,P090-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP090000026;card/카드-014-하나_원더_체크카드_매입정보.json#AP090000026
2026-06-29,21:26,지출,생활,편의점,세븐일레븐,-44800,KRW,신한 Deep Dream 체크,,P090,P090-T0138,소비,P090-CARD-03,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP090000020;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP090000020
2026-06-29,19:31,지출,식비,배달,쿠팡이츠,-27800,KRW,네이버페이 간편결제,,P090,P090-T0137,소비,P090-네이버페이,efinance/전금-103-네이버페이.json#EP090네00011
2026-06-29,12:47,지출,카페/간식,커피/음료,스타벅스 합정점,-4000,KRW,카카오뱅크 입출금통장,,P090,P090-T0148,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000048
2026-06-29,12:08,지출,온라인쇼핑,인터넷쇼핑,11번가,-98200,KRW,카카오뱅크 입출금통장,,P090,P090-T0082,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000031
2026-06-29,10:12,지출,온라인쇼핑,인터넷쇼핑,11번가,-31900,KRW,토스뱅크 체크카드,,P090,P090-T0087,소비,P090-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP090000015;card/카드-014-토스뱅크_체크카드_매입정보.json#AP090000015
2026-06-29,09:27,지출,교통,대중교통,카카오버스,-20800,KRW,카카오뱅크 입출금통장,,P090,P090-T0089,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000033
2026-06-28,21:57,지출,카페/간식,디저트/떡,던킨,-4800,KRW,토스뱅크 체크카드,,P090,P090-T0074,소비,P090-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP090000014;card/카드-014-토스뱅크_체크카드_매입정보.json#AP090000014
2026-06-28,20:49,지출,식비,배달,쿠팡이츠,-13500,KRW,카카오뱅크 입출금통장,,P090,P090-T0067,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000027
2026-06-28,20:24,지출,생활,서비스구독,노션,-59800,KRW,카카오뱅크 입출금통장,,P090,P090-T0088,소비,P090-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000032
2026-06-28,16:23,이체,저축,예적금/청약,비상금 이체,-260000,KRW,카카오뱅크 입출금통장,,P090,P090-T0011,저축,P090-BANK-MAIN->P090-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000009;bank/은행-004-세이프박스_P090-BANK-SAVE.json#BP09000002
2026-06-28,10:40,이체,저축,예적금/청약,적금 자동이체,-720000,KRW,카카오뱅크 입출금통장,,P090,P090-T0009,저축,P090-BANK-MAIN->P090-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P090-BANK-MAIN.json#BP09000007;bank/은행-004-세이프박스_P090-BANK-SAVE.json#BP09000001
2026-06-28,08:26,지출,교통,택시,타다,-30700,KRW,토스뱅크 체크카드,,P090,P090-T0043,소비,P090-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP090000009;card/카드-014-토스뱅크_체크카드_매입정보.json#AP090000009
2026-06-27,23:17,지출,온라인쇼핑,인터넷쇼핑,무신사,-84000,KRW,하나 원더 체크카드,,P090,P090-T0133,소비,P090-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP090000024;card/카드-014-하나_원더_체크카드_매입정보.json#AP090000024
