날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:37,지출,카페/간식,커피/음료,컴포즈커피,-7000,KRW,어피치 스윗 체크카드,,P189,P189-T0020,소비,P189-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP189000004;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP189000004
2026-06-30,16:28,지출,생활,서비스구독,노션,-56000,KRW,어피치 스윗 체크카드,,P189,P189-T0027,소비,P189-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP189000005;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP189000005
2026-06-30,13:25,지출,식비,한식,김밥천국 홍대점,-12700,KRW,네이버페이 간편결제,,P189,P189-T0015,소비,P189-네이버페이,efinance/전금-103-네이버페이.json#EP189네00001
2026-06-30,08:25,지출,식비,한식,한솥도시락 신촌점,-19500,KRW,카카오페이 간편결제,,P189,P189-T0057,소비,P189-카카오페이,efinance/전금-103-카카오페이.json#EP189카00010
2026-06-29,23:38,지출,생활,서비스구독,챗GPT,-31600,KRW,네이버페이 간편결제,,P189,P189-T0098,소비,P189-네이버페이,efinance/전금-103-네이버페이.json#EP189네00011;efinance/전금-004-네이버페이_머니.json#WP18900002
2026-06-29,22:21,지출,생활,마트,이마트,-29700,KRW,카카오페이 간편결제,,P189,P189-T0048,소비,P189-카카오페이,efinance/전금-103-카카오페이.json#EP189카00007;efinance/전금-004-카카오페이_머니.json#WP18900002
2026-06-29,22:09,지출,생활,서비스구독,유튜브 프리미엄,-53500,KRW,네이버페이 간편결제,,P189,P189-T0095,소비,P189-네이버페이,efinance/전금-103-네이버페이.json#EP189네00009
2026-06-29,19:28,지출,식비,한식,담소소사골순대,-18000,KRW,카카오페이 간편결제,,P189,P189-T0041,소비,P189-카카오페이,efinance/전금-103-카카오페이.json#EP189카00005
2026-06-29,17:39,지출,생활,편의점,이마트24,-29600,KRW,카카오뱅크 입출금통장,,P189,P189-T0035,소비,P189-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P189-BANK-MAIN.json#BP18900013
2026-06-29,17:25,지출,생활,마트,홈플러스,-24800,KRW,신한 Deep Dream 체크,,P189,P189-T0077,소비,P189-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP189000014;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP189000014
2026-06-29,14:38,지출,생활,마트,롯데마트,-17600,KRW,토스 간편결제,,P189,P189-T0104,소비,P189-토스페이,efinance/전금-103-토스페이.json#EP189토00013
2026-06-29,09:10,지출,생활,서비스구독,멜론,-23800,KRW,카카오뱅크 입출금통장,,P189,P189-T0016,소비,P189-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P189-BANK-MAIN.json#BP18900010
2026-06-29,09:07,지출,생활,마트,롯데마트,-47500,KRW,카카오뱅크 입출금통장,,P189,P189-T0108,소비,P189-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P189-BANK-MAIN.json#BP18900024
2026-06-28,16:16,지출,생활,서비스구독,노션,-52900,KRW,카카오페이 간편결제,,P189,P189-T0049,소비,P189-카카오페이,efinance/전금-103-카카오페이.json#EP189카00008;efinance/전금-004-카카오페이_머니.json#WP18900003
2026-06-28,14:54,지출,생활,마트,마켓컬리,-28100,KRW,네이버페이 간편결제,,P189,P189-T0017,소비,P189-네이버페이,efinance/전금-103-네이버페이.json#EP189네00002
2026-06-28,13:31,이체,저축,예적금/청약,적금 자동이체,-1390000,KRW,카카오뱅크 입출금통장,,P189,P189-T0007,저축,P189-BANK-MAIN->P189-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P189-BANK-MAIN.json#BP18900005;bank/은행-004-비상금_통장_P189-BANK-SAVE.json#BP18900001
2026-06-28,11:44,이체,저축,예적금/청약,청약 납입,-630000,KRW,카카오뱅크 입출금통장,,P189,P189-T0008,저축,P189-BANK-MAIN->P189-BANK-HOUSING,bank/은행-004-카카오뱅크_입출금통장_P189-BANK-MAIN.json#BP18900006;bank/은행-004-주택청약종합저축_P189-BANK-HOUSING.json#BP18900001
2026-06-28,11:28,지출,생활,마트,이마트,-45600,KRW,토스 간편결제,,P189,P189-T0025,소비,P189-토스페이,efinance/전금-103-토스페이.json#EP189토00003
