날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,22:57,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-56500,KRW,토스뱅크 체크카드,,P183,P183-T0066,소비,P183-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP183000020;card/카드-014-토스뱅크_체크카드_매입정보.json#AP183000020
2026-06-30,22:09,지출,생활,마트,홈플러스,-34800,KRW,하나 원더 체크카드,,P183,P183-T0165,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000041;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000041
2026-06-30,20:31,지출,카페/간식,커피/음료,이디야커피,-8600,KRW,토스뱅크 체크카드,,P183,P183-T0055,소비,P183-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP183000015;card/카드-014-토스뱅크_체크카드_매입정보.json#AP183000015
2026-06-30,17:34,지출,생활,마트,마켓컬리,-37100,KRW,네이버페이 간편결제,,P183,P183-T0131,소비,P183-네이버페이,efinance/전금-103-네이버페이.json#EP183네00014
2026-06-29,23:21,지출,문화/여가,공연/영화,메가박스,-36300,KRW,토스뱅크 통장,,P183,P183-T0148,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300035
2026-06-29,23:21,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-77100,KRW,토스뱅크 통장,,P183,P183-T0119,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300029
2026-06-29,19:33,지출,문화/여가,도서,교보문고,-19600,KRW,토스뱅크 체크카드,,P183,P183-T0061,소비,P183-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP183000018;card/카드-014-토스뱅크_체크카드_매입정보.json#AP183000018
2026-06-29,18:18,지출,카페/간식,커피/음료,컴포즈커피,-9900,KRW,네이버페이 간편결제,,P183,P183-T0087,소비,P183-네이버페이,efinance/전금-103-네이버페이.json#EP183네00007
2026-06-29,17:25,지출,생활,서비스구독,유튜브 프리미엄,-11900,KRW,하나 원더 체크카드,,P183,P183-T0079,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000018;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000018
2026-06-29,12:57,지출,카페/간식,커피/음료,이디야커피,-3600,KRW,하나 원더 체크카드,,P183,P183-T0019,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000003;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000003
2026-06-29,10:46,지출,생활,편의점,세븐일레븐,-58000,KRW,네이버페이 간편결제,,P183,P183-T0086,소비,P183-네이버페이,efinance/전금-103-네이버페이.json#EP183네00006
2026-06-29,09:34,지출,뷰티/미용,화장품,아모레몰,-39600,KRW,하나 원더 체크카드,,P183,P183-T0082,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000019;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000019
2026-06-28,20:34,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-62200,KRW,토스뱅크 통장,,P183,P183-T0153,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300038
2026-06-28,20:06,지출,온라인쇼핑,인터넷쇼핑,11번가,-62400,KRW,네이버페이 간편결제,,P183,P183-T0146,소비,P183-네이버페이,efinance/전금-103-네이버페이.json#EP183네00016
2026-06-28,19:54,지출,생활,편의점,GS25,-8200,KRW,하나 원더 체크카드,,P183,P183-T0032,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000005;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000005
2026-06-28,17:44,지출,생활,서비스구독,유튜브 프리미엄,-48300,KRW,카카오페이 간편결제,,P183,P183-T0093,소비,P183-카카오페이,efinance/전금-103-카카오페이.json#EP183카00009;efinance/전금-004-카카오페이_머니.json#WP18300004
2026-06-28,14:33,지출,문화/여가,도서,예스24,-55600,KRW,토스뱅크 통장,,P183,P183-T0121,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300030
2026-06-28,11:26,지출,교육/학습,학원/강의,해커스,-60600,KRW,토스뱅크 통장,,P183,P183-T0037,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300018
2026-06-28,11:02,지출,식비,한식,두끼 노량진역점,-16700,KRW,토스뱅크 체크카드,,P183,P183-T0062,소비,P183-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP183000019;card/카드-014-토스뱅크_체크카드_매입정보.json#AP183000019
2026-06-27,21:21,지출,식비,한식,담소소사골순대,-24100,KRW,토스뱅크 통장,,P183,P183-T0077,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300022
2026-06-27,19:26,지출,교통,택시,카카오T 택시,-10900,KRW,카카오페이 간편결제,,P183,P183-T0021,소비,P183-카카오페이,efinance/전금-103-카카오페이.json#EP183카00001;efinance/전금-004-카카오페이_머니.json#WP18300001
2026-06-27,18:09,지출,생활,편의점,GS25,-31200,KRW,토스 간편결제,,P183,P183-T0076,소비,P183-토스페이,efinance/전금-103-토스페이.json#EP183토00005
2026-06-27,12:38,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-21200,KRW,하나 원더 체크카드,,P183,P183-T0044,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000008;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000008
2026-06-26,22:27,지출,교통,택시,타다,-12100,KRW,토스뱅크 통장,,P183,P183-T0103,소비,P183-BANK-MAIN,bank/은행-004-토스뱅크_통장_P183-BANK-MAIN.json#BP18300026
2026-06-26,21:23,지출,식비,한식,담소소사골순대,-13200,KRW,네이버페이 간편결제,,P183,P183-T0112,소비,P183-네이버페이,efinance/전금-103-네이버페이.json#EP183네00012;efinance/전금-004-네이버페이_머니.json#WP18300002
2026-06-26,19:17,지출,교육/학습,학원/강의,클래스101,-44300,KRW,카카오페이 간편결제,,P183,P183-T0162,소비,P183-카카오페이,efinance/전금-103-카카오페이.json#EP183카00015
2026-06-26,18:51,지출,패션/쇼핑,패션,에이블리,-45100,KRW,하나 원더 체크카드,,P183,P183-T0120,소비,P183-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP183000030;card/카드-014-하나_원더_체크카드_매입정보.json#AP183000030
2026-06-26,17:24,지출,생활,마트,롯데마트,-68800,KRW,네이버페이 간편결제,,P183,P183-T0142,소비,P183-네이버페이,efinance/전금-103-네이버페이.json#EP183네00015;efinance/전금-004-네이버페이_머니.json#WP18300004
