날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,23:44,지출,교통,택시,아이엠택시,-13400,KRW,카카오페이 간편결제,,P076,P076-T0112,소비,P076-카카오페이,efinance/전금-103-카카오페이.json#EP076카00014;efinance/전금-004-카카오페이_머니.json#WP07600003
2026-06-30,19:37,지출,카페/간식,디저트/떡,노티드,-6100,KRW,프렌즈 체크카드,,P076,P076-T0031,소비,P076-CARD-03,card/카드-008-프렌즈_체크카드_승인내역.json#AP076000004;card/카드-014-프렌즈_체크카드_매입정보.json#AP076000004
2026-06-30,19:34,지출,카페/간식,디저트/떡,노티드,-10200,KRW,프렌즈 체크카드,,P076,P076-T0019,소비,P076-CARD-03,card/카드-008-프렌즈_체크카드_승인내역.json#AP076000002;card/카드-014-프렌즈_체크카드_매입정보.json#AP076000002
2026-06-30,18:12,지출,카페/간식,디저트/떡,던킨,-5600,KRW,네이버페이 간편결제,,P076,P076-T0119,소비,P076-네이버페이,efinance/전금-103-네이버페이.json#EP076네00015
2026-06-29,22:03,지출,온라인쇼핑,인터넷쇼핑,11번가,-39200,KRW,어피치 스윗 체크카드,,P076,P076-T0097,소비,P076-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP076000015;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP076000015
2026-06-29,21:30,지출,온라인쇼핑,인터넷쇼핑,11번가,-36600,KRW,토스 간편결제,,P076,P076-T0088,소비,P076-토스페이,efinance/전금-103-토스페이.json#EP076토00003
2026-06-29,20:02,지출,온라인쇼핑,인터넷쇼핑,무신사,-28200,KRW,KB 청춘대로 체크카드,,P076,P076-T0016,소비,P076-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP076000002;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP076000002
2026-06-29,14:09,지출,문화/여가,공연/영화,메가박스,-23100,KRW,네이버페이 간편결제,,P076,P076-T0032,소비,P076-네이버페이,efinance/전금-103-네이버페이.json#EP076네00001
2026-06-29,12:51,지출,카페/간식,커피/음료,컴포즈커피,-4400,KRW,KB 청춘대로 체크카드,,P076,P076-T0040,소비,P076-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP076000008;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP076000008
2026-06-29,11:39,지출,문화/여가,도서,알라딘,-15800,KRW,프렌즈 체크카드,,P076,P076-T0053,소비,P076-CARD-03,card/카드-008-프렌즈_체크카드_승인내역.json#AP076000007;card/카드-014-프렌즈_체크카드_매입정보.json#AP076000007
