날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,19:09,지출,식비,배달,주식회사 우아한형제들,-16800,KRW,카카오페이 간편결제,,P198,P198-T0081,소비,P198-카카오페이,efinance/전금-103-카카오페이.json#EP198카00005
2026-06-30,15:39,지출,여행/숙박,숙박,야놀자,-154600,KRW,프렌즈 체크카드,,P198,P198-T0042,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000013
2026-06-30,09:08,지출,생활,편의점,CU,-38800,KRW,프렌즈 체크카드,,P198,P198-T0017,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000002;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000002
2026-06-29,16:09,지출,생활,편의점,GS25,-47400,KRW,프렌즈 체크카드,,P198,P198-T0021,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000004;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000004
2026-06-28,22:09,지출,교육/학습,학원/강의,클래스101,-91700,KRW,프렌즈 체크카드,,P198,P198-T0057,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000017;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000017
2026-06-28,17:13,수입,금융수입,캐시백,카드 캐시백,738,KRW,NH주거래우대통장,,P198,P198-T0003,소득,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800003
2026-06-28,09:53,지출,교통,대중교통,티머니,-18100,KRW,NH주거래우대통장,,P198,P198-T0097,소비,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800027
2026-06-27,22:35,지출,생활,서비스구독,노션,-27400,KRW,토스 간편결제,,P198,P198-T0101,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00014
2026-06-27,20:34,지출,온라인쇼핑,인터넷쇼핑,11번가,-95300,KRW,네이버페이 간편결제,,P198,P198-T0082,소비,P198-네이버페이,efinance/전금-103-네이버페이.json#EP198네00007
2026-06-27,19:45,지출,교통,대중교통,티머니,-26400,KRW,하나 원더 체크카드,,P198,P198-T0019,소비,P198-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP198000003;card/카드-014-하나_원더_체크카드_매입정보.json#AP198000003
2026-06-27,12:42,지출,식비,배달,쿠팡이츠,-48200,KRW,프렌즈 체크카드,,P198,P198-T0091,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000023;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000023
2026-06-26,21:06,지출,패션/쇼핑,패션,에이블리,-239100,KRW,카카오페이 간편결제,,P198,P198-T0030,소비,P198-카카오페이,efinance/전금-103-카카오페이.json#EP198카00002
2026-06-26,20:13,지출,생활,서비스구독,멜론,-30400,KRW,토스 간편결제,,P198,P198-T0098,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00013
2026-06-26,18:49,지출,식비,한식,두끼 노량진역점,-20600,KRW,프렌즈 체크카드,,P198,P198-T0104,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000026;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000026
2026-06-26,18:36,지출,교육/학습,학원/강의,해커스,-58300,KRW,프렌즈 체크카드,,P198,P198-T0048,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000015;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000015
2026-06-26,14:07,이체,저축,예적금/청약,청약 납입,-490000,KRW,NH주거래우대통장,,P198,P198-T0012,저축,P198-BANK-MAIN->P198-BANK-HOUSING,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800009;bank/은행-004-주택청약종합저축_P198-BANK-HOUSING.json#BP19800001
2026-06-26,10:59,지출,생활,마트,마켓컬리,-60800,KRW,토스 간편결제,,P198,P198-T0045,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00004
2026-06-26,10:51,이체,저축,예적금/청약,적금 자동이체,-2110000,KRW,NH주거래우대통장,,P198,P198-T0011,저축,P198-BANK-MAIN->P198-BANK-SAVE,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800008;bank/은행-004-청년희망_적금_P198-BANK-SAVE.json#BP19800001
2026-06-26,09:34,지출,교통,대중교통,서울교통공사,-23300,KRW,토스 간편결제,,P198,P198-T0080,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00010
2026-06-25,19:06,지출,생활,통신,휴대폰 요금,-103300,KRW,하나 원더 체크카드,,P198,P198-T0007,소비,P198-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP198000001;card/카드-014-하나_원더_체크카드_매입정보.json#AP198000001
2026-06-25,18:25,지출,생활,마트,마켓컬리,-74100,KRW,토스 간편결제,,P198,P198-T0060,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00006
2026-06-25,09:36,수입,근로소득,급여,6월 월급,8390000,KRW,NH주거래우대통장,,P198,P198-T0001,소득,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#PAYP198
2026-06-24,20:26,지출,카페/간식,디저트/떡,파리바게뜨,-13100,KRW,NH주거래우대통장,,P198,P198-T0020,소비,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800014
2026-06-24,14:24,지출,뷰티/미용,화장품,아모레몰,-99000,KRW,토스 간편결제,,P198,P198-T0039,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00003
2026-06-24,13:42,지출,교육/학습,학원/강의,클래스101,-65400,KRW,프렌즈 체크카드,,P198,P198-T0065,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000018;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000018
2026-06-23,20:00,지출,카페/간식,디저트/떡,배스킨라빈스,-17300,KRW,네이버페이 간편결제,,P198,P198-T0086,소비,P198-네이버페이,efinance/전금-103-네이버페이.json#EP198네00008
2026-06-23,17:40,지출,생활,마트,마켓컬리,-53600,KRW,프렌즈 체크카드,,P198,P198-T0027,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000008;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000008
2026-06-23,13:01,수입,금융수입,캐시백,카드 캐시백,693,KRW,NH주거래우대통장,,P198,P198-T0005,소득,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800005
2026-06-22,16:18,지출,생활,편의점,GS25,-114500,KRW,네이버페이 간편결제,,P198,P198-T0068,소비,P198-네이버페이,efinance/전금-103-네이버페이.json#EP198네00006;efinance/전금-004-네이버페이_머니.json#WP19800002
2026-06-22,14:37,지출,뷰티/미용,화장품,올리브영,-69200,KRW,하나 원더 체크카드,,P198,P198-T0035,소비,P198-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP198000004;card/카드-014-하나_원더_체크카드_매입정보.json#AP198000004
2026-06-21,22:32,지출,온라인쇼핑,인터넷쇼핑,무신사,-115500,KRW,카카오페이 간편결제,,P198,P198-T0022,소비,P198-카카오페이,efinance/전금-103-카카오페이.json#EP198카00001
2026-06-21,22:13,수입,금융수입,캐시백,카드 캐시백,731,KRW,NH주거래우대통장,,P198,P198-T0002,소득,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800002
2026-06-21,20:22,지출,교육/학습,학원/강의,인프런,-236900,KRW,프렌즈 체크카드,,P198,P198-T0032,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000010;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000010
2026-06-21,14:32,지출,생활,마트,홈플러스,-55400,KRW,토스 간편결제,,P198,P198-T0087,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00011
2026-06-21,12:14,지출,문화/여가,공연/영화,CGV,-55800,KRW,하나 원더 체크카드,,P198,P198-T0069,소비,P198-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP198000012;card/카드-014-하나_원더_체크카드_매입정보.json#AP198000012
2026-06-21,11:38,지출,여행/숙박,숙박,여기어때,-330100,KRW,프렌즈 체크카드,,P198,P198-T0074,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000020;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000020
2026-06-21,09:50,지출,교통,대중교통,모바일티머니,-20800,KRW,프렌즈 체크카드,,P198,P198-T0046,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000014;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000014
2026-06-20,21:22,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-32600,KRW,NH주거래우대통장,,P198,P198-T0038,소비,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800015
2026-06-20,18:32,지출,카페/간식,커피/음료,메가MGC커피,-8700,KRW,프렌즈 체크카드,,P198,P198-T0055,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000016;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000016
2026-06-19,22:41,지출,문화/여가,도서,예스24,-77600,KRW,하나 원더 체크카드,,P198,P198-T0043,소비,P198-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP198000007;card/카드-014-하나_원더_체크카드_매입정보.json#AP198000007
2026-06-19,21:19,지출,식비,한식,담소소사골순대,-41800,KRW,NH주거래우대통장,,P198,P198-T0084,소비,P198-BANK-MAIN,bank/은행-004-NH주거래우대통장_P198-BANK-MAIN.json#BP19800025
2026-06-19,20:13,지출,식비,배달,주식회사 우아한형제들,-27300,KRW,토스 간편결제,,P198,P198-T0064,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00007
2026-06-19,16:48,지출,생활,서비스구독,구독 서비스,-11500,KRW,프렌즈 체크카드,,P198,P198-T0008,소비,P198-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP198000001;card/카드-014-프렌즈_체크카드_매입정보.json#AP198000001
2026-06-19,11:02,지출,식비,한식,두끼 노량진역점,-15900,KRW,토스 간편결제,,P198,P198-T0071,소비,P198-토스페이,efinance/전금-103-토스페이.json#EP198토00008
