날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:56,지출,생활,편의점,CU,-32500,KRW,하나 원더 체크카드,,P041,P041-T0015,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000002;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000002
2026-06-30,19:04,지출,교육/학습,학원/강의,클래스101,-111000,KRW,하나 원더 체크카드,,P041,P041-T0046,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000019;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000019
2026-06-30,08:56,지출,식비,배달,주식회사 우아한형제들,-11300,KRW,하나 원더 체크카드,,P041,P041-T0089,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000038;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000038
2026-06-29,23:23,지출,생활,편의점,세븐일레븐,-43700,KRW,하나 원더 체크카드,,P041,P041-T0034,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000015;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000015
2026-06-29,23:08,지출,교육/학습,학원/강의,인프런,-93700,KRW,카카오페이 간편결제,,P041,P041-T0086,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00011
2026-06-29,19:44,지출,교통,대중교통,모바일티머니,-11500,KRW,카카오페이 간편결제,,P041,P041-T0085,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00010
2026-06-29,14:37,지출,패션/쇼핑,패션,에이블리,-33800,KRW,하나 원더 체크카드,,P041,P041-T0027,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000012;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000012
2026-06-29,08:54,지출,교통,대중교통,모바일티머니,-17400,KRW,카카오페이 간편결제,,P041,P041-T0079,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00008
2026-06-28,23:49,지출,생활,마트,홈플러스,-49200,KRW,카카오페이 간편결제,,P041,P041-T0092,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00012
2026-06-28,23:34,지출,교통,대중교통,카카오버스,-5800,KRW,카카오페이 간편결제,,P041,P041-T0080,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00009
2026-06-28,15:52,이체,저축,예적금/청약,비상금 이체,-10000,KRW,KB Star 청춘통장,,P041,P041-T0011,저축,P041-BANK-MAIN->P041-BANK-SAVE,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100010;bank/은행-004-청년희망_적금_P041-BANK-SAVE.json#BP04100002
2026-06-28,14:48,지출,생활,마트,홈플러스,-14700,KRW,카카오페이 간편결제,,P041,P041-T0026,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00001;efinance/전금-004-카카오페이_머니.json#WP04100001
2026-06-27,19:14,지출,카페/간식,디저트/떡,배스킨라빈스,-6200,KRW,카카오페이 간편결제,,P041,P041-T0040,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00005
2026-06-27,18:04,지출,생활,서비스구독,챗GPT,-29400,KRW,카카오페이 간편결제,,P041,P041-T0035,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00003
2026-06-27,09:14,지출,교육/학습,학원/강의,인프런,-17300,KRW,하나 원더 체크카드,,P041,P041-T0072,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000031;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000031
2026-06-27,07:36,지출,교통,대중교통,모바일티머니,-7100,KRW,네이버페이 간편결제,,P041,P041-T0029,소비,P041-네이버페이,efinance/전금-103-네이버페이.json#EP041네00002
2026-06-26,21:47,지출,생활,서비스구독,노션,-36600,KRW,KB Star 청춘통장,,P041,P041-T0062,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100021
2026-06-26,20:05,지출,식비,한식,담소소사골순대,-11300,KRW,하나 원더 체크카드,,P041,P041-T0016,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000003;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000003
2026-06-26,12:21,지출,카페/간식,디저트/떡,배스킨라빈스,-3700,KRW,하나 원더 체크카드,,P041,P041-T0064,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000028;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000028
2026-06-26,12:20,지출,식비,배달,요기요,-11500,KRW,하나 원더 체크카드,,P041,P041-T0017,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000004;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000004
2026-06-26,12:19,수입,금융수입,캐시백,카드 캐시백,269,KRW,KB Star 청춘통장,,P041,P041-T0005,소득,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100005
2026-06-26,09:25,지출,교통,택시,아이엠택시,-15000,KRW,하나 원더 체크카드,,P041,P041-T0023,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000009;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000009
2026-06-25,11:41,이체,저축,예적금/청약,적금 자동이체,-50000,KRW,KB Star 청춘통장,,P041,P041-T0009,저축,P041-BANK-MAIN->P041-BANK-SAVE,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100008;bank/은행-004-청년희망_적금_P041-BANK-SAVE.json#BP04100001
2026-06-24,17:22,지출,패션/쇼핑,패션,지그재그,-53000,KRW,KB Star 청춘통장,,P041,P041-T0058,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100020
2026-06-24,12:42,지출,교육/학습,학원/강의,인프런,-75100,KRW,하나 원더 체크카드,,P041,P041-T0073,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000032;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000032
2026-06-24,09:44,지출,교통,택시,아이엠택시,-7500,KRW,하나 원더 체크카드,,P041,P041-T0088,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000037;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000037
2026-06-23,22:52,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-29100,KRW,네이버페이 간편결제,,P041,P041-T0075,소비,P041-네이버페이,efinance/전금-103-네이버페이.json#EP041네00005
2026-06-23,20:10,지출,생활,서비스구독,넷플릭스,-38800,KRW,KB Star 청춘통장,,P041,P041-T0044,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100016
2026-06-23,12:14,지출,생활,편의점,세븐일레븐,-43200,KRW,KB Star 청춘통장,,P041,P041-T0087,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100026
2026-06-22,20:34,지출,문화/여가,공연/영화,메가박스,-33200,KRW,하나 원더 체크카드,,P041,P041-T0076,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000034;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000034
2026-06-22,09:27,지출,생활,마트,이마트,-21900,KRW,하나 원더 체크카드,,P041,P041-T0052,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000024;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000024
2026-06-22,09:26,지출,생활,서비스구독,넷플릭스,-57300,KRW,네이버페이 간편결제,,P041,P041-T0039,소비,P041-네이버페이,efinance/전금-103-네이버페이.json#EP041네00003
2026-06-21,22:39,지출,생활,서비스구독,노션,-7800,KRW,네이버페이 간편결제,,P041,P041-T0019,소비,P041-네이버페이,efinance/전금-103-네이버페이.json#EP041네00001
2026-06-21,21:15,지출,문화/여가,공연/영화,인터파크티켓,-36700,KRW,토스 간편결제,,P041,P041-T0056,소비,P041-토스페이,efinance/전금-103-토스페이.json#EP041토00004
2026-06-21,08:10,지출,교통,택시,우티,-20900,KRW,KB Star 청춘통장,,P041,P041-T0045,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100017
2026-06-20,12:54,지출,카페/간식,디저트/떡,노티드,-3200,KRW,KB Star 청춘통장,,P041,P041-T0094,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100027
2026-06-20,09:47,지출,생활,마트,홈플러스,-13600,KRW,하나 원더 체크카드,,P041,P041-T0018,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000005;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000005
2026-06-19,22:15,지출,생활,편의점,세븐일레븐,-33300,KRW,하나 원더 체크카드,,P041,P041-T0036,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000016;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000016
2026-06-19,21:14,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-24900,KRW,네이버페이 간편결제,,P041,P041-T0082,소비,P041-네이버페이,efinance/전금-103-네이버페이.json#EP041네00007
2026-06-19,16:13,수입,기타수입,급여/용역,6월 수입,100000,KRW,KB Star 청춘통장,,P041,P041-T0004,소득,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#INCP041004
2026-06-19,09:53,지출,생활,마트,마켓컬리,-35500,KRW,KB Star 청춘통장,,P041,P041-T0031,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100014
2026-06-18,10:38,지출,생활,편의점,CU,-29900,KRW,하나 원더 체크카드,,P041,P041-T0049,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000021;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000021
2026-06-18,09:28,지출,교통,대중교통,서울교통공사,-11000,KRW,하나 원더 체크카드,,P041,P041-T0051,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000023;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000023
2026-06-18,08:31,지출,식비,배달,주식회사 우아한형제들,-13900,KRW,하나 원더 체크카드,,P041,P041-T0083,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000035;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000035
2026-06-17,22:35,지출,교통,택시,우티,-14100,KRW,하나 원더 체크카드,,P041,P041-T0090,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000039;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000039
2026-06-17,09:18,지출,패션/쇼핑,패션,에이블리,-85600,KRW,하나 원더 체크카드,,P041,P041-T0071,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000030;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000030
2026-06-16,12:08,수입,기타수입,급여/용역,6월 수입,570000,KRW,KB Star 청춘통장,,P041,P041-T0003,소득,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#INCP041003
2026-06-16,09:04,지출,생활,통신,휴대폰 요금,-108400,KRW,KB Star 청춘통장,,P041,P041-T0007,소비,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#BP04100007
2026-06-15,13:02,지출,식비,배달,요기요,-13500,KRW,하나 원더 체크카드,,P041,P041-T0024,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000010;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000010
2026-06-14,17:37,지출,생활,마트,이마트,-21900,KRW,하나 원더 체크카드,,P041,P041-T0025,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000011;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000011
2026-06-14,17:37,수입,기타수입,급여/용역,6월 수입,300000,KRW,KB Star 청춘통장,,P041,P041-T0002,소득,P041-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P041-BANK-MAIN.json#INCP041002
2026-06-14,13:05,지출,식비,한식,담소소사골순대,-21000,KRW,하나 원더 체크카드,,P041,P041-T0028,소비,P041-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP041000013;card/카드-014-하나_원더_체크카드_매입정보.json#AP041000013
2026-06-14,09:35,지출,교육/학습,학원/강의,해커스,-86800,KRW,카카오페이 간편결제,,P041,P041-T0038,소비,P041-카카오페이,efinance/전금-103-카카오페이.json#EP041카00004
2026-06-14,09:05,지출,식비,배달,요기요,-10400,KRW,토스 간편결제,,P041,P041-T0047,소비,P041-토스페이,efinance/전금-103-토스페이.json#EP041토00003
