날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,18:27,지출,교통,택시,카카오T 택시,-10100,KRW,토스뱅크 통장,,P165,P165-T0053,소비,P165-BANK-MAIN,bank/은행-004-토스뱅크_통장_P165-BANK-MAIN.json#BP16500020
2026-06-30,11:16,지출,식비,한식,담소소사골순대,-12400,KRW,토스뱅크 통장,,P165,P165-T0040,소비,P165-BANK-MAIN,bank/은행-004-토스뱅크_통장_P165-BANK-MAIN.json#BP16500016
2026-06-29,20:25,지출,생활,서비스구독,챗GPT,-41800,KRW,신한 Deep Dream 체크,,P165,P165-T0075,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000020;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000020
2026-06-29,15:38,지출,생활,편의점,이마트24,-51200,KRW,프렌즈 체크카드,,P165,P165-T0034,소비,P165-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP165000007;card/카드-014-프렌즈_체크카드_매입정보.json#AP165000007
2026-06-29,14:29,지출,생활,서비스구독,노션,-31700,KRW,신한 Deep Dream 체크,,P165,P165-T0018,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000003;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000003
2026-06-29,08:30,지출,식비,한식,김밥천국 홍대점,-13600,KRW,신한 Deep Dream 체크,,P165,P165-T0015,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000002;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000002
2026-06-28,19:39,지출,생활,서비스구독,멜론,-12700,KRW,신한 Deep Dream 체크,,P165,P165-T0052,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000014;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000014
2026-06-28,16:19,수입,금융수입,캐시백,카드 캐시백,853,KRW,토스뱅크 통장,,P165,P165-T0003,소득,P165-BANK-MAIN,bank/은행-004-토스뱅크_통장_P165-BANK-MAIN.json#BP16500003
2026-06-28,13:31,지출,카페/간식,디저트/떡,배스킨라빈스,-6300,KRW,신한 Deep Dream 체크,,P165,P165-T0054,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000015;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000015
2026-06-27,21:34,지출,의료/건강,약국,365약국,-34700,KRW,프렌즈 체크카드,,P165,P165-T0039,소비,P165-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP165000010;card/카드-014-프렌즈_체크카드_매입정보.json#AP165000010
2026-06-27,19:14,지출,카페/간식,커피/음료,컴포즈커피,-5300,KRW,프렌즈 체크카드,,P165,P165-T0057,소비,P165-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP165000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP165000013
2026-06-27,11:32,지출,식비,한식,담소소사골순대,-11500,KRW,프렌즈 체크카드,,P165,P165-T0024,소비,P165-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP165000005;card/카드-014-프렌즈_체크카드_매입정보.json#AP165000005
2026-06-26,19:37,지출,식비,한식,두끼 노량진역점,-14000,KRW,신한 Deep Dream 체크,,P165,P165-T0070,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000019;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000019
2026-06-26,16:44,지출,교육/학습,학원/강의,패스트캠퍼스,-47600,KRW,신한 Deep Dream 체크,,P165,P165-T0069,소비,P165-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP165000018;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP165000018
