날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,19:08,지출,카페/간식,커피/음료,컴포즈커피,-11000,KRW,어피치 스윗 체크카드,,P066,P066-T0069,소비,P066-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP066000019;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP066000019
2026-06-30,12:12,지출,식비,한식,한솥도시락 신촌점,-26600,KRW,카카오페이 간편결제,,P066,P066-T0041,소비,P066-카카오페이,efinance/전금-103-카카오페이.json#EP066카00004
2026-06-30,12:03,지출,카페/간식,커피/음료,메가MGC커피,-8800,KRW,어피치 스윗 체크카드,,P066,P066-T0048,소비,P066-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP066000011;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP066000011
2026-06-29,23:53,지출,패션/쇼핑,패션,무신사,-111900,KRW,토스 간편결제,,P066,P066-T0013,소비,P066-토스페이,efinance/전금-103-토스페이.json#EP066토00002
2026-06-29,19:59,지출,교통,택시,아이엠택시,-20100,KRW,NH주거래우대통장,,P066,P066-T0016,소비,P066-BANK-MAIN,bank/은행-004-NH주거래우대통장_P066-BANK-MAIN.json#BP06600010
2026-06-29,14:54,지출,생활,편의점,세븐일레븐,-40900,KRW,NH주거래우대통장,,P066,P066-T0050,소비,P066-BANK-MAIN,bank/은행-004-NH주거래우대통장_P066-BANK-MAIN.json#BP06600015
2026-06-29,13:56,지출,식비,배달,주식회사 우아한형제들,-26200,KRW,어피치 스윗 체크카드,,P066,P066-T0063,소비,P066-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP066000017;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP066000017
2026-06-29,13:02,지출,카페/간식,디저트/떡,노티드,-7100,KRW,카카오페이 간편결제,,P066,P066-T0046,소비,P066-카카오페이,efinance/전금-103-카카오페이.json#EP066카00006;efinance/전금-004-카카오페이_머니.json#WP06600003
2026-06-29,11:04,지출,뷰티/미용,화장품,올리브영,-33600,KRW,카카오페이 간편결제,,P066,P066-T0066,소비,P066-카카오페이,efinance/전금-103-카카오페이.json#EP066카00009
2026-06-28,17:55,이체,저축,예적금/청약,비상금 이체,-170000,KRW,NH주거래우대통장,,P066,P066-T0009,저축,P066-BANK-MAIN->P066-BANK-SAVE,bank/은행-004-NH주거래우대통장_P066-BANK-MAIN.json#BP06600007;bank/은행-004-비상금_통장_P066-BANK-SAVE.json#BP06600002
