날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,20:13,지출,패션/쇼핑,패션,지그재그,-35400,KRW,토스 간편결제,,P005,P005-T0047,소비,P005-토스페이,efinance/전금-103-토스페이.json#EP005토00002
2026-06-30,11:34,지출,생활,마트,이마트,-15800,KRW,토스 간편결제,,P005,P005-T0057,소비,P005-토스페이,efinance/전금-103-토스페이.json#EP005토00005
2026-06-29,23:03,지출,생활,마트,롯데마트,-25900,KRW,프렌즈 체크카드,,P005,P005-T0032,소비,P005-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP005000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP005000013
2026-06-29,21:48,지출,식비,배달,주식회사 우아한형제들,-12400,KRW,프렌즈 체크카드,,P005,P005-T0074,소비,P005-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP005000034;card/카드-014-프렌즈_체크카드_매입정보.json#AP005000034
2026-06-28,19:37,지출,카페/간식,디저트/떡,던킨,-3900,KRW,토스 간편결제,,P005,P005-T0051,소비,P005-토스페이,efinance/전금-103-토스페이.json#EP005토00004
2026-06-28,17:05,지출,생활,서비스구독,멜론,-19800,KRW,프렌즈 체크카드,,P005,P005-T0036,소비,P005-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP005000016;card/카드-014-프렌즈_체크카드_매입정보.json#AP005000016
2026-06-28,16:42,이체,저축,예적금/청약,청약 납입,-470000,KRW,토스뱅크 통장,,P005,P005-T0008,저축,P005-BANK-MAIN->P005-BANK-HOUSING,bank/은행-004-토스뱅크_통장_P005-BANK-MAIN.json#BP00500008;bank/은행-004-주택청약종합저축_P005-BANK-HOUSING.json#BP00500001
2026-06-28,16:18,지출,교육/학습,학원/강의,인프런,-99000,KRW,카카오페이 간편결제,,P005,P005-T0044,소비,P005-카카오페이,efinance/전금-103-카카오페이.json#EP005카00006;efinance/전금-004-카카오페이_머니.json#WP00500003
2026-06-28,13:48,지출,교육/학습,학원/강의,해커스,-56300,KRW,프렌즈 체크카드,,P005,P005-T0084,소비,P005-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP005000041;card/카드-014-프렌즈_체크카드_매입정보.json#AP005000041
2026-06-28,09:45,지출,생활,편의점,세븐일레븐,-47600,KRW,토스뱅크 통장,,P005,P005-T0060,소비,P005-BANK-MAIN,bank/은행-004-토스뱅크_통장_P005-BANK-MAIN.json#BP00500015
2026-06-26,21:33,지출,생활,편의점,세븐일레븐,-45400,KRW,프렌즈 체크카드,예산 내 소비,P005,P005-T0037,소비,P005-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP005000017;card/카드-014-프렌즈_체크카드_매입정보.json#AP005000017
