날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,22:54,지출,교통,택시,아이엠택시,-6900,KRW,신한 Deep Dream 체크,,P197,P197-T0025,소비,P197-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP197000006;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP197000006
2026-06-30,15:23,지출,생활,편의점,이마트24,-77500,KRW,토스 간편결제,,P197,P197-T0023,소비,P197-토스페이,efinance/전금-103-토스페이.json#EP197토00002
2026-06-30,09:43,지출,교통,택시,타다,-22800,KRW,신한 Deep Dream 체크,,P197,P197-T0100,소비,P197-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP197000024;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP197000024
2026-06-29,22:14,지출,교육/학습,학원/강의,클래스101,-146100,KRW,어피치 스윗 체크카드,,P197,P197-T0076,소비,P197-CARD-02,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP197000016;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP197000016
2026-06-29,14:25,지출,생활,편의점,CU,-46900,KRW,신한 Deep Dream 체크,,P197,P197-T0021,소비,P197-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP197000004;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP197000004
2026-06-29,14:09,지출,교육/학습,학원/강의,패스트캠퍼스,-158000,KRW,신한 Deep Dream 체크,,P197,P197-T0102,소비,P197-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP197000025;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP197000025
2026-06-29,13:07,지출,생활,마트,홈플러스,-51100,KRW,토스 간편결제,,P197,P197-T0078,소비,P197-토스페이,efinance/전금-103-토스페이.json#EP197토00008
2026-06-29,08:29,지출,식비,한식,김밥천국 홍대점,-43700,KRW,어피치 스윗 체크카드,,P197,P197-T0052,소비,P197-CARD-02,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP197000012;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP197000012
2026-06-28,20:42,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-76600,KRW,네이버페이 간편결제,,P197,P197-T0034,소비,P197-네이버페이,efinance/전금-103-네이버페이.json#EP197네00003
2026-06-28,16:34,이체,저축,예적금/청약,비상금 이체,-900000,KRW,NH주거래우대통장,,P197,P197-T0010,저축,P197-BANK-MAIN->P197-BANK-SAVE,bank/은행-004-NH주거래우대통장_P197-BANK-MAIN.json#BP19700007;bank/은행-004-세이프박스_P197-BANK-SAVE.json#BP19700002
