날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,14:47,지출,생활,서비스구독,넷플릭스,-70200,KRW,신한 Deep Dream 체크,,P139,P139-T0066,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000015;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000015
2026-06-30,12:26,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-64300,KRW,신한 Deep Dream 체크,,P139,P139-T0033,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000008;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000008
2026-06-30,11:43,지출,카페/간식,디저트/떡,던킨,-6800,KRW,토스 간편결제,,P139,P139-T0056,소비,P139-토스페이,efinance/전금-103-토스페이.json#EP139토00006
2026-06-30,10:32,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-51000,KRW,하나 원더 체크카드,,P139,P139-T0124,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000028;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000028
2026-06-30,07:25,지출,교통,택시,우티,-34900,KRW,신한 Deep Dream 체크,,P139,P139-T0019,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000004;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000004
2026-06-29,22:24,지출,온라인쇼핑,인터넷쇼핑,무신사,-107900,KRW,네이버페이 간편결제,,P139,P139-T0120,소비,P139-네이버페이,efinance/전금-103-네이버페이.json#EP139네00010
2026-06-29,13:54,지출,패션/쇼핑,패션,지그재그,-98300,KRW,카카오페이 간편결제,,P139,P139-T0102,소비,P139-카카오페이,efinance/전금-103-카카오페이.json#EP139카00012
2026-06-29,13:00,지출,식비,한식,두끼 노량진역점,-24600,KRW,하나 원더 체크카드,,P139,P139-T0025,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000004;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000004
2026-06-28,18:08,지출,카페/간식,커피/음료,이디야커피,-9800,KRW,하나 원더 체크카드,,P139,P139-T0115,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000026;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000026
2026-06-28,13:44,지출,식비,한식,김밥천국 홍대점,-14400,KRW,하나 원더 체크카드,,P139,P139-T0109,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000025;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000025
2026-06-28,13:32,이체,저축,예적금/청약,비상금 이체,-130000,KRW,하나핀크 생활통장,,P139,P139-T0011,저축,P139-BANK-MAIN->P139-BANK-SAVE,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900011;bank/은행-004-세이프박스_P139-BANK-SAVE.json#BP13900002
2026-06-27,23:55,지출,패션/쇼핑,패션,에이블리,-31400,KRW,신한 Deep Dream 체크,,P139,P139-T0031,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000007;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000007
2026-06-27,22:57,지출,교통,대중교통,티머니,-28000,KRW,토스 간편결제,,P139,P139-T0122,소비,P139-토스페이,efinance/전금-103-토스페이.json#EP139토00009
2026-06-27,20:39,지출,식비,배달,요기요,-36700,KRW,신한 Deep Dream 체크,,P139,P139-T0062,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000012;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000012
2026-06-27,18:28,지출,패션/쇼핑,패션,무신사,-72100,KRW,하나핀크 생활통장,,P139,P139-T0053,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900021
2026-06-27,14:09,지출,문화/여가,도서,예스24,-40700,KRW,네이버페이 간편결제,,P139,P139-T0128,소비,P139-네이버페이,efinance/전금-103-네이버페이.json#EP139네00011
2026-06-27,12:34,지출,식비,한식,담소소사골순대,-24500,KRW,하나핀크 생활통장,,P139,P139-T0050,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900019
2026-06-27,10:00,지출,생활,마트,이마트,-47000,KRW,카카오페이 간편결제,,P139,P139-T0030,소비,P139-카카오페이,efinance/전금-103-카카오페이.json#EP139카00001
2026-06-27,08:55,지출,식비,한식,김밥천국 홍대점,-22500,KRW,카카오페이 간편결제,,P139,P139-T0084,소비,P139-카카오페이,efinance/전금-103-카카오페이.json#EP139카00008
2026-06-26,21:11,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-31800,KRW,하나 원더 체크카드,,P139,P139-T0117,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000027;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000027
2026-06-26,13:56,지출,카페/간식,디저트/떡,던킨,-5400,KRW,신한 Deep Dream 체크,,P139,P139-T0127,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000034;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000034
2026-06-26,09:12,지출,식비,한식,한솥도시락 신촌점,-28900,KRW,하나핀크 생활통장,,P139,P139-T0049,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900018
2026-06-25,23:29,지출,생활,편의점,CU,-43700,KRW,네이버페이 간편결제,,P139,P139-T0061,소비,P139-네이버페이,efinance/전금-103-네이버페이.json#EP139네00006
2026-06-25,22:04,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-48600,KRW,토스 간편결제,,P139,P139-T0125,소비,P139-토스페이,efinance/전금-103-토스페이.json#EP139토00010
2026-06-25,13:45,지출,식비,한식,김밥천국 홍대점,-18100,KRW,하나 원더 체크카드,,P139,P139-T0039,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000007;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000007
2026-06-25,12:31,지출,식비,한식,한솥도시락 신촌점,-36000,KRW,하나 원더 체크카드,,P139,P139-T0092,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000021;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000021
2026-06-25,12:11,지출,카페/간식,커피/음료,이디야커피,-5900,KRW,신한 Deep Dream 체크,,P139,P139-T0088,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000024;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000024
2026-06-25,10:10,수입,근로소득,급여,6월 월급,3790000,KRW,하나핀크 생활통장,,P139,P139-T0001,소득,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#PAYP139
2026-06-24,21:04,지출,식비,한식,두끼 노량진역점,-16800,KRW,카카오페이 간편결제,,P139,P139-T0048,소비,P139-카카오페이,efinance/전금-103-카카오페이.json#EP139카00003
2026-06-24,19:56,지출,카페/간식,커피/음료,메가MGC커피,-7200,KRW,하나 원더 체크카드,,P139,P139-T0045,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000009;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000009
2026-06-24,15:59,지출,생활,서비스구독,구독 서비스,-26900,KRW,하나핀크 생활통장,,P139,P139-T0006,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900006
2026-06-24,12:39,지출,식비,한식,두끼 노량진역점,-15100,KRW,네이버페이 간편결제,,P139,P139-T0097,소비,P139-네이버페이,efinance/전금-103-네이버페이.json#EP139네00008
2026-06-24,10:52,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-52400,KRW,하나 원더 체크카드,,P139,P139-T0106,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000023;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000023
2026-06-24,07:40,지출,교통,대중교통,티머니,-5800,KRW,하나 원더 체크카드,,P139,P139-T0130,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000029;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000029
2026-06-23,07:11,지출,교통,대중교통,티머니,-14800,KRW,하나 원더 체크카드,,P139,P139-T0034,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000005;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000005
2026-06-22,23:46,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-26300,KRW,토스 간편결제,,P139,P139-T0108,소비,P139-토스페이,efinance/전금-103-토스페이.json#EP139토00008
2026-06-22,23:45,지출,생활,서비스구독,유튜브 프리미엄,-23200,KRW,하나 원더 체크카드,,P139,P139-T0069,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000013;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000013
2026-06-22,22:07,지출,생활,서비스구독,노션,-44100,KRW,신한 Deep Dream 체크,,P139,P139-T0064,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000013;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000013
2026-06-22,21:41,지출,카페/간식,커피/음료,메가MGC커피,-5000,KRW,하나 원더 체크카드,,P139,P139-T0083,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000018;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000018
2026-06-22,18:19,지출,문화/여가,도서,예스24,-30800,KRW,하나핀크 생활통장,,P139,P139-T0035,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900015
2026-06-22,12:38,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-152100,KRW,하나 원더 체크카드,,P139,P139-T0079,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000017;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000017
2026-06-21,20:58,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-71900,KRW,하나 원더 체크카드,,P139,P139-T0059,소비,P139-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP139000012;card/카드-014-하나_원더_체크카드_매입정보.json#AP139000012
2026-06-21,09:34,지출,문화/여가,도서,예스24,-62400,KRW,신한 Deep Dream 체크,,P139,P139-T0046,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000011;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000011
2026-06-20,23:22,지출,온라인쇼핑,인터넷쇼핑,11번가,-140200,KRW,하나핀크 생활통장,,P139,P139-T0094,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900025
2026-06-20,21:08,지출,온라인쇼핑,인터넷쇼핑,11번가,-141900,KRW,하나핀크 생활통장,취향소비,P139,P139-T0105,소비,P139-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P139-BANK-MAIN.json#BP13900027
2026-06-20,20:16,지출,식비,배달,쿠팡이츠,-16400,KRW,신한 Deep Dream 체크,,P139,P139-T0065,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000014;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000014
2026-06-20,19:06,지출,문화/여가,도서,알라딘,-29900,KRW,카카오페이 간편결제,,P139,P139-T0129,소비,P139-카카오페이,efinance/전금-103-카카오페이.json#EP139카00013;efinance/전금-004-카카오페이_머니.json#WP13900003
2026-06-20,17:05,지출,문화/여가,공연/영화,메가박스,-30800,KRW,네이버페이 간편결제,,P139,P139-T0044,소비,P139-네이버페이,efinance/전금-103-네이버페이.json#EP139네00002
2026-06-20,12:52,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-125900,KRW,신한 Deep Dream 체크,,P139,P139-T0074,소비,P139-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP139000018;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP139000018
