날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:19,지출,카페/간식,커피/음료,이디야커피,-7700,KRW,하나 원더 체크카드,,P179,P179-T0123,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000031;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000031
2026-06-30,20:52,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-67500,KRW,프렌즈 체크카드,,P179,P179-T0082,소비,P179-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP179000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP179000013
2026-06-30,11:25,지출,문화/여가,도서,알라딘,-38200,KRW,토스뱅크 체크카드,,P179,P179-T0091,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000015;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000015
2026-06-30,09:53,지출,교통,택시,카카오T 택시,-9400,KRW,하나 원더 체크카드,,P179,P179-T0048,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000009;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000009
2026-06-30,09:06,지출,생활,마트,마켓컬리,-31800,KRW,프렌즈 체크카드,,P179,P179-T0093,소비,P179-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP179000016;card/카드-014-프렌즈_체크카드_매입정보.json#AP179000016
2026-06-30,08:40,지출,교통,택시,카카오T 택시,-10500,KRW,네이버페이 간편결제,,P179,P179-T0125,소비,P179-네이버페이,efinance/전금-103-네이버페이.json#EP179네00007
2026-06-29,20:10,지출,교육/학습,학원/강의,패스트캠퍼스,-91600,KRW,하나 원더 체크카드,,P179,P179-T0085,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000020;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000020
2026-06-29,15:56,수입,금융수입,캐시백,카드 캐시백,574,KRW,KB Star 청춘통장,,P179,P179-T0003,소득,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900003
2026-06-29,13:33,지출,문화/여가,공연/영화,인터파크티켓,-34700,KRW,하나 원더 체크카드,,P179,P179-T0099,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000024;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000024
2026-06-29,12:50,지출,식비,배달,요기요,-22300,KRW,토스뱅크 체크카드,,P179,P179-T0111,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000018;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000018
2026-06-29,11:57,지출,교육/학습,학원/강의,패스트캠퍼스,-55600,KRW,하나 원더 체크카드,,P179,P179-T0117,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000027;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000027
2026-06-29,10:49,지출,생활,편의점,CU,-48600,KRW,하나 원더 체크카드,,P179,P179-T0114,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000026;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000026
2026-06-29,08:22,지출,식비,한식,두끼 노량진역점,-21000,KRW,하나 원더 체크카드,,P179,P179-T0055,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000010;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000010
2026-06-28,22:43,지출,교통,택시,카카오T 택시,-14400,KRW,KB Star 청춘통장,,P179,P179-T0081,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900023
2026-06-28,21:32,지출,식비,배달,쿠팡이츠,-15600,KRW,프렌즈 체크카드,,P179,P179-T0034,소비,P179-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP179000003;card/카드-014-프렌즈_체크카드_매입정보.json#AP179000003
2026-06-28,15:43,지출,문화/여가,도서,예스24,-33400,KRW,토스뱅크 체크카드,,P179,P179-T0022,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000002;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000002
2026-06-27,23:44,지출,온라인쇼핑,인터넷쇼핑,11번가,-68700,KRW,하나 원더 체크카드,,P179,P179-T0059,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000012;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000012
2026-06-27,22:38,지출,온라인쇼핑,인터넷쇼핑,11번가,-107800,KRW,토스 간편결제,,P179,P179-T0024,소비,P179-토스페이,efinance/전금-103-토스페이.json#EP179토00001
2026-06-27,22:05,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-44800,KRW,KB Star 청춘통장,,P179,P179-T0137,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900032
2026-06-27,19:02,지출,카페/간식,커피/음료,이디야커피,-4000,KRW,카카오페이 간편결제,,P179,P179-T0113,소비,P179-카카오페이,efinance/전금-103-카카오페이.json#EP179카00007
2026-06-27,17:22,수입,금융수입,캐시백,카드 캐시백,205,KRW,KB Star 청춘통장,,P179,P179-T0002,소득,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900002
2026-06-27,10:47,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-62000,KRW,토스 간편결제,,P179,P179-T0070,소비,P179-토스페이,efinance/전금-103-토스페이.json#EP179토00006
2026-06-26,23:01,지출,생활,마트,이마트,-75900,KRW,하나 원더 체크카드,,P179,P179-T0023,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000004;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000004
2026-06-26,16:10,지출,여행/숙박,숙박,여기어때,-92300,KRW,KB Star 청춘통장,,P179,P179-T0086,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900024
2026-06-26,15:27,이체,저축,예적금/청약,청약 납입,-300000,KRW,KB Star 청춘통장,,P179,P179-T0011,저축,P179-BANK-MAIN->P179-BANK-HOUSING,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900010;bank/은행-004-주택청약종합저축_P179-BANK-HOUSING.json#BP17900001
2026-06-26,10:37,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-81700,KRW,KB Star 청춘통장,,P179,P179-T0047,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900021
2026-06-26,09:43,수입,근로소득,급여,6월 월급,5880000,KRW,KB Star 청춘통장,,P179,P179-T0001,소득,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#PAYP179
2026-06-25,21:47,지출,카페/간식,커피/음료,컴포즈커피,-7200,KRW,네이버페이 간편결제,,P179,P179-T0051,소비,P179-네이버페이,efinance/전금-103-네이버페이.json#EP179네00003
2026-06-25,21:34,지출,뷰티/미용,화장품,아모레몰,-18700,KRW,토스뱅크 체크카드,,P179,P179-T0076,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000012;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000012
2026-06-25,14:58,지출,패션/쇼핑,패션,29CM,-80300,KRW,KB Star 청춘통장,,P179,P179-T0096,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900025
2026-06-25,12:31,지출,여행/숙박,숙박,여기어때,-96500,KRW,하나 원더 체크카드,,P179,P179-T0040,소비,P179-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP179000007;card/카드-014-하나_원더_체크카드_매입정보.json#AP179000007
2026-06-25,11:26,이체,저축,예적금/청약,비상금 이체,-400000,KRW,KB Star 청춘통장,,P179,P179-T0012,저축,P179-BANK-MAIN->P179-BANK-SAVE,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900011;bank/은행-004-세이프박스_P179-BANK-SAVE.json#BP17900002
2026-06-23,21:59,지출,뷰티/미용,화장품,아모레몰,-30000,KRW,토스뱅크 체크카드,,P179,P179-T0035,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000004;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000004
2026-06-23,20:53,지출,생활,서비스구독,노션,-20800,KRW,KB Star 청춘통장,,P179,P179-T0043,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900020
2026-06-23,12:56,지출,여행/숙박,숙박,여기어때,-85200,KRW,토스뱅크 체크카드,,P179,P179-T0127,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000021;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000021
2026-06-23,12:21,지출,교육/학습,학원/강의,패스트캠퍼스,-92400,KRW,토스뱅크 체크카드,,P179,P179-T0112,소비,P179-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP179000019;card/카드-014-토스뱅크_체크카드_매입정보.json#AP179000019
2026-06-23,12:09,이체,투자,매도대금,NAVER 1주 매도,196702,KRW,KB Star 청춘통장,,P179,P179-T0016,투자,P179-INV-001->P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900015;invest/금투-003-미래에셋증권_CMA.json#STKP1790004
2026-06-22,23:59,지출,온라인쇼핑,인터넷쇼핑,11번가,-23000,KRW,KB Star 청춘통장,,P179,P179-T0061,소비,P179-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P179-BANK-MAIN.json#BP17900022
