날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,23:51,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-26400,KRW,어피치 스윗 체크카드,,P091,P091-T0069,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000016;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000016
2026-06-30,22:51,지출,패션/쇼핑,패션,무신사,-46700,KRW,토스 간편결제,,P091,P091-T0024,소비,P091-토스페이,efinance/전금-103-토스페이.json#EP091토00002
2026-06-30,20:20,지출,식비,한식,두끼 노량진역점,-17100,KRW,신한 Deep Dream 체크,,P091,P091-T0059,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000012;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000012
2026-06-30,18:21,지출,교통,대중교통,카카오버스,-15100,KRW,카카오뱅크 입출금통장,,P091,P091-T0128,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100032
2026-06-30,11:07,지출,문화/여가,도서,알라딘,-22300,KRW,어피치 스윗 체크카드,,P091,P091-T0170,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000037;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000037
2026-06-30,10:20,지출,온라인쇼핑,인터넷쇼핑,무신사,-49200,KRW,신한 Deep Dream 체크,,P091,P091-T0152,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000042;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000042
2026-06-30,08:33,지출,교통,택시,우티,-26600,KRW,카카오페이 간편결제,,P091,P091-T0162,소비,P091-카카오페이,efinance/전금-103-카카오페이.json#EP091카00013
2026-06-30,08:02,지출,카페/간식,커피/음료,컴포즈커피,-4200,KRW,어피치 스윗 체크카드,,P091,P091-T0146,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000032;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000032
2026-06-29,21:54,지출,온라인쇼핑,인터넷쇼핑,11번가,-26800,KRW,신한 Deep Dream 체크,,P091,P091-T0047,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000008;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000008
2026-06-29,13:25,지출,식비,한식,한솥도시락 신촌점,-11800,KRW,신한 Deep Dream 체크,,P091,P091-T0136,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000036;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000036
2026-06-28,22:54,지출,교통,대중교통,서울교통공사,-7600,KRW,네이버페이 간편결제,,P091,P091-T0054,소비,P091-네이버페이,efinance/전금-103-네이버페이.json#EP091네00005
2026-06-28,10:33,지출,생활,편의점,GS25,-72900,KRW,네이버페이 간편결제,,P091,P091-T0014,소비,P091-네이버페이,efinance/전금-103-네이버페이.json#EP091네00001
2026-06-27,20:06,지출,식비,배달,쿠팡이츠,-16200,KRW,어피치 스윗 체크카드,,P091,P091-T0055,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000012;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000012
2026-06-27,19:52,지출,식비,배달,쿠팡이츠,-12700,KRW,어피치 스윗 체크카드,,P091,P091-T0065,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000014;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000014
2026-06-27,12:10,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-97600,KRW,신한 Deep Dream 체크,,P091,P091-T0127,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000035;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000035
2026-06-27,11:36,지출,생활,서비스구독,넷플릭스,-44300,KRW,네이버페이 간편결제,,P091,P091-T0132,소비,P091-네이버페이,efinance/전금-103-네이버페이.json#EP091네00013
2026-06-27,08:35,지출,식비,배달,쿠팡이츠,-15600,KRW,신한 Deep Dream 체크,,P091,P091-T0036,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000007;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000007
2026-06-26,23:14,지출,교통,대중교통,카카오버스,-3400,KRW,카카오뱅크 입출금통장,,P091,P091-T0153,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100038
2026-06-26,18:00,지출,생활,편의점,이마트24,-33400,KRW,카카오뱅크 입출금통장,,P091,P091-T0020,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100012
2026-06-26,12:24,이체,저축,예적금/청약,청약 납입,-260000,KRW,카카오뱅크 입출금통장,,P091,P091-T0009,저축,P091-BANK-MAIN->P091-BANK-HOUSING,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100006;bank/은행-004-주택청약종합저축_P091-BANK-HOUSING.json#BP09100001
2026-06-26,09:00,수입,근로소득,급여,6월 월급,4520000,KRW,카카오뱅크 입출금통장,,P091,P091-T0001,소득,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#PAYP091
2026-06-26,07:45,지출,교통,대중교통,카카오버스,-19100,KRW,신한 Deep Dream 체크,,P091,P091-T0167,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000047;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000047
2026-06-25,18:13,지출,생활,마트,마켓컬리,-31900,KRW,어피치 스윗 체크카드,,P091,P091-T0165,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000035;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000035
2026-06-25,13:02,지출,생활,마트,롯데마트,-8800,KRW,신한 Deep Dream 체크,,P091,P091-T0018,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000003;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000003
2026-06-25,11:42,지출,카페/간식,디저트/떡,노티드,-5400,KRW,네이버페이 간편결제,,P091,P091-T0084,소비,P091-네이버페이,efinance/전금-103-네이버페이.json#EP091네00008
2026-06-25,09:11,지출,주거,월세/관리비,주거비 자동이체,-860000,KRW,카카오뱅크 입출금통장,,P091,P091-T0003,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100003
2026-06-25,09:05,지출,생활,서비스구독,챗GPT,-45900,KRW,카카오뱅크 입출금통장,,P091,P091-T0013,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100010
2026-06-24,23:51,지출,문화/여가,도서,예스24,-26900,KRW,신한 Deep Dream 체크,,P091,P091-T0096,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000023;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000023
2026-06-24,22:05,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-60800,KRW,어피치 스윗 체크카드,,P091,P091-T0023,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000005;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000005
2026-06-24,21:12,지출,생활,마트,마켓컬리,-8400,KRW,신한 Deep Dream 체크,,P091,P091-T0048,소비,P091-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP091000009;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP091000009
2026-06-24,19:17,지출,교통,대중교통,카카오버스,-5200,KRW,카카오뱅크 입출금통장,,P091,P091-T0148,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100037
2026-06-24,16:40,지출,뷰티/미용,화장품,올리브영,-21000,KRW,토스 간편결제,,P091,P091-T0087,소비,P091-토스페이,efinance/전금-103-토스페이.json#EP091토00010
2026-06-24,14:06,지출,패션/쇼핑,패션,지그재그,-88100,KRW,어피치 스윗 체크카드,,P091,P091-T0074,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000018;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000018
2026-06-24,13:24,지출,카페/간식,커피/음료,이디야커피,-4500,KRW,어피치 스윗 체크카드,,P091,P091-T0073,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000017;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000017
2026-06-24,11:52,지출,카페/간식,디저트/떡,배스킨라빈스,-11100,KRW,카카오페이 간편결제,,P091,P091-T0110,소비,P091-카카오페이,efinance/전금-103-카카오페이.json#EP091카00007
2026-06-24,09:41,지출,카페/간식,디저트/떡,배스킨라빈스,-6900,KRW,카카오뱅크 입출금통장,,P091,P091-T0053,소비,P091-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P091-BANK-MAIN.json#BP09100017
2026-06-24,08:48,지출,교통,택시,아이엠택시,-14400,KRW,어피치 스윗 체크카드,,P091,P091-T0160,소비,P091-CARD-01,card/카드-008-어피치_스윗_체크카드_승인내역.json#AP091000034;card/카드-014-어피치_스윗_체크카드_매입정보.json#AP091000034
