날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,16:36,지출,생활,편의점,GS25,-26200,KRW,토스뱅크 체크카드,,P141,P141-T0097,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000048;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000048
2026-06-30,15:24,지출,문화/여가,공연/영화,CGV,-27900,KRW,하나핀크 생활통장,,P141,P141-T0128,소비,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100027
2026-06-30,13:49,지출,생활,마트,홈플러스,-33000,KRW,카카오페이 간편결제,,P141,P141-T0049,소비,P141-카카오페이,efinance/전금-103-카카오페이.json#EP141카00006
2026-06-29,23:41,지출,생활,마트,마켓컬리,-34600,KRW,토스뱅크 체크카드,,P141,P141-T0100,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000050;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000050
2026-06-29,23:22,수입,금융수입,캐시백,카드 캐시백,263,KRW,하나핀크 생활통장,,P141,P141-T0002,소득,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100002
2026-06-29,23:17,지출,생활,마트,롯데마트,-47200,KRW,하나핀크 생활통장,,P141,P141-T0062,소비,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100018
2026-06-29,22:01,수입,금융수입,캐시백,카드 캐시백,809,KRW,하나핀크 생활통장,,P141,P141-T0003,소득,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100003
2026-06-29,21:30,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-93900,KRW,네이버페이 간편결제,,P141,P141-T0121,소비,P141-네이버페이,efinance/전금-103-네이버페이.json#EP141네00010
2026-06-29,21:14,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-76300,KRW,토스뱅크 체크카드,,P141,P141-T0082,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000039;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000039
2026-06-29,20:10,지출,생활,마트,롯데마트,-47000,KRW,카카오페이 간편결제,,P141,P141-T0099,소비,P141-카카오페이,efinance/전금-103-카카오페이.json#EP141카00015
2026-06-28,18:28,지출,식비,배달,배민스토어,-12500,KRW,토스뱅크 체크카드,,P141,P141-T0070,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000032;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000032
2026-06-28,11:18,지출,패션/쇼핑,패션,29CM,-46800,KRW,네이버페이 간편결제,,P141,P141-T0036,소비,P141-네이버페이,efinance/전금-103-네이버페이.json#EP141네00003
2026-06-28,09:48,지출,생활,편의점,이마트24,-53400,KRW,토스 간편결제,,P141,P141-T0088,소비,P141-토스페이,efinance/전금-103-토스페이.json#EP141토00005
2026-06-28,09:46,수입,근로소득,급여,6월 월급,2210000,KRW,하나핀크 생활통장,,P141,P141-T0001,소득,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#PAYP141
2026-06-27,22:01,지출,문화/여가,도서,교보문고,-34500,KRW,하나핀크 생활통장,,P141,P141-T0047,소비,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100015
2026-06-27,21:38,지출,식비,한식,한솥도시락 신촌점,-16500,KRW,하나핀크 생활통장,,P141,P141-T0069,소비,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100019
2026-06-27,21:11,지출,패션/쇼핑,패션,29CM,-122500,KRW,토스 간편결제,,P141,P141-T0113,소비,P141-토스페이,efinance/전금-103-토스페이.json#EP141토00009
2026-06-27,12:55,지출,온라인쇼핑,인터넷쇼핑,11번가,-34000,KRW,하나핀크 생활통장,,P141,P141-T0035,소비,P141-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100014
2026-06-27,08:28,지출,카페/간식,커피/음료,컴포즈커피,-8100,KRW,토스뱅크 체크카드,,P141,P141-T0135,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000066;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000066
2026-06-27,08:21,지출,식비,배달,요기요,-25900,KRW,토스뱅크 체크카드,,P141,P141-T0109,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000053;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000053
2026-06-26,19:20,지출,식비,배달,요기요,-11000,KRW,토스뱅크 체크카드,,P141,P141-T0026,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000008;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000008
2026-06-26,08:01,이체,저축,예적금/청약,청약 납입,-40000,KRW,하나핀크 생활통장,,P141,P141-T0010,저축,P141-BANK-MAIN->P141-BANK-HOUSING,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100010;bank/은행-004-주택청약종합저축_P141-BANK-HOUSING.json#BP14100001
2026-06-25,22:11,지출,생활,마트,홈플러스,-55700,KRW,카카오페이 간편결제,,P141,P141-T0016,소비,P141-카카오페이,efinance/전금-103-카카오페이.json#EP141카00001
2026-06-25,10:49,이체,저축,예적금/청약,적금 자동이체,-170000,KRW,하나핀크 생활통장,,P141,P141-T0009,저축,P141-BANK-MAIN->P141-BANK-SAVE,bank/은행-004-하나핀크_생활통장_P141-BANK-MAIN.json#BP14100009;bank/은행-004-세이프박스_P141-BANK-SAVE.json#BP14100001
2026-06-24,22:37,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-56600,KRW,토스뱅크 체크카드,,P141,P141-T0063,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000027;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000027
2026-06-24,21:16,지출,패션/쇼핑,패션,지그재그,-86700,KRW,토스뱅크 체크카드,,P141,P141-T0067,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000030;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000030
2026-06-24,18:08,지출,패션/쇼핑,패션,무신사,-169400,KRW,토스뱅크 체크카드,,P141,P141-T0129,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000062;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000062
2026-06-24,12:13,지출,온라인쇼핑,인터넷쇼핑,11번가,-121100,KRW,카카오페이 간편결제,,P141,P141-T0080,소비,P141-카카오페이,efinance/전금-103-카카오페이.json#EP141카00011;efinance/전금-004-카카오페이_머니.json#WP14100004
2026-06-24,10:45,지출,생활,서비스구독,넷플릭스,-62300,KRW,카카오페이 간편결제,,P141,P141-T0132,소비,P141-카카오페이,efinance/전금-103-카카오페이.json#EP141카00019
2026-06-24,09:40,지출,교통,택시,타다,-15500,KRW,토스뱅크 체크카드,,P141,P141-T0038,소비,P141-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP141000016;card/카드-014-토스뱅크_체크카드_매입정보.json#AP141000016
