날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,23:19,지출,생활,서비스구독,유튜브 프리미엄,-70000,KRW,NH주거래우대통장,,P140,P140-T0071,소비,P140-BANK-MAIN,bank/은행-004-NH주거래우대통장_P140-BANK-MAIN.json#BP14000025
2026-06-30,21:27,지출,식비,배달,쿠팡이츠,-14000,KRW,KB 청춘대로 체크카드,,P140,P140-T0088,소비,P140-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP140000024;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP140000024
2026-06-30,21:06,지출,온라인쇼핑,인터넷쇼핑,11번가,-109200,KRW,토스뱅크 체크카드,,P140,P140-T0179,소비,P140-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP140000043;card/카드-014-토스뱅크_체크카드_매입정보.json#AP140000043
2026-06-30,20:39,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-151100,KRW,KB 청춘대로 체크카드,,P140,P140-T0022,소비,P140-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP140000007;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP140000007
2026-06-30,20:36,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-105900,KRW,NH주거래우대통장,,P140,P140-T0073,소비,P140-BANK-MAIN,bank/은행-004-NH주거래우대통장_P140-BANK-MAIN.json#BP14000027
2026-06-30,19:31,지출,생활,편의점,CU,-52100,KRW,NH주거래우대통장,,P140,P140-T0091,소비,P140-BANK-MAIN,bank/은행-004-NH주거래우대통장_P140-BANK-MAIN.json#BP14000030
2026-06-30,19:17,지출,교통,대중교통,티머니,-12600,KRW,카카오페이 간편결제,,P140,P140-T0177,소비,P140-카카오페이,efinance/전금-103-카카오페이.json#EP140카00013
2026-06-30,17:37,지출,문화/여가,도서,알라딘,-32600,KRW,NH주거래우대통장,,P140,P140-T0076,소비,P140-BANK-MAIN,bank/은행-004-NH주거래우대통장_P140-BANK-MAIN.json#BP14000028
2026-06-30,12:24,지출,패션/쇼핑,패션,29CM,-57400,KRW,카카오페이 간편결제,,P140,P140-T0033,소비,P140-카카오페이,efinance/전금-103-카카오페이.json#EP140카00001;efinance/전금-004-카카오페이_머니.json#WP14000001
2026-06-30,10:49,지출,온라인쇼핑,인터넷쇼핑,11번가,-32700,KRW,카카오페이 간편결제,,P140,P140-T0084,소비,P140-카카오페이,efinance/전금-103-카카오페이.json#EP140카00005
2026-06-30,07:36,지출,교통,택시,카카오T 택시,-16400,KRW,카카오페이 간편결제,,P140,P140-T0097,소비,P140-카카오페이,efinance/전금-103-카카오페이.json#EP140카00007;efinance/전금-004-카카오페이_머니.json#WP14000003
2026-06-29,23:43,지출,문화/여가,도서,교보문고,-65400,KRW,토스뱅크 체크카드,,P140,P140-T0074,소비,P140-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP140000013;card/카드-014-토스뱅크_체크카드_매입정보.json#AP140000013
2026-06-29,22:42,지출,교통,택시,우티,-17900,KRW,NH주거래우대통장,,P140,P140-T0110,소비,P140-BANK-MAIN,bank/은행-004-NH주거래우대통장_P140-BANK-MAIN.json#BP14000034
