날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,20:15,지출,생활,마트,홈플러스,-14300,KRW,네이버페이 간편결제,,P117,P117-T0122,소비,P117-네이버페이,efinance/전금-103-네이버페이.json#EP117네00014
2026-06-30,14:53,지출,생활,편의점,이마트24,-18900,KRW,토스뱅크 체크카드,,P117,P117-T0020,소비,P117-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP117000002;card/카드-014-토스뱅크_체크카드_매입정보.json#AP117000002
2026-06-30,11:05,지출,카페/간식,커피/음료,컴포즈커피,-8000,KRW,KB 청춘대로 체크카드,,P117,P117-T0030,소비,P117-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP117000008;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP117000008
2026-06-29,22:59,지출,교통,택시,우티,-6700,KRW,토스 간편결제,,P117,P117-T0048,소비,P117-토스페이,efinance/전금-103-토스페이.json#EP117토00004
2026-06-29,19:58,지출,교통,택시,아이엠택시,-7300,KRW,KB 청춘대로 체크카드,,P117,P117-T0025,소비,P117-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP117000007;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP117000007
2026-06-29,18:18,지출,생활,편의점,세븐일레븐,-38500,KRW,토스 간편결제,,P117,P117-T0018,소비,P117-토스페이,efinance/전금-103-토스페이.json#EP117토00001
2026-06-29,14:33,지출,생활,마트,마켓컬리,-32800,KRW,토스 간편결제,,P117,P117-T0037,소비,P117-토스페이,efinance/전금-103-토스페이.json#EP117토00003
2026-06-28,23:20,지출,패션/쇼핑,패션,에이블리,-55800,KRW,KB 청춘대로 체크카드,,P117,P117-T0035,소비,P117-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP117000009;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP117000009
2026-06-28,19:41,지출,식비,배달,배민스토어,-17900,KRW,KB 청춘대로 체크카드,,P117,P117-T0057,소비,P117-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP117000018;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP117000018
2026-06-28,13:53,이체,저축,예적금/청약,청약 납입,-160000,KRW,카카오뱅크 입출금통장,,P117,P117-T0008,저축,P117-BANK-MAIN->P117-BANK-HOUSING,bank/은행-004-카카오뱅크_입출금통장_P117-BANK-MAIN.json#BP11700007;bank/은행-004-주택청약종합저축_P117-BANK-HOUSING.json#BP11700001
2026-06-27,20:37,지출,카페/간식,디저트/떡,노티드,-6900,KRW,KB 청춘대로 체크카드,,P117,P117-T0042,소비,P117-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP117000012;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP117000012
2026-06-27,18:43,지출,카페/간식,디저트/떡,노티드,-6200,KRW,네이버페이 간편결제,예산 내 소비,P117,P117-T0127,소비,P117-네이버페이,efinance/전금-103-네이버페이.json#EP117네00017
2026-06-27,13:49,지출,생활,마트,롯데마트,-29200,KRW,카카오뱅크 입출금통장,,P117,P117-T0032,소비,P117-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P117-BANK-MAIN.json#BP11700011
2026-06-26,18:32,지출,교통,대중교통,카카오버스,-5200,KRW,KB 청춘대로 체크카드,,P117,P117-T0107,소비,P117-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP117000036;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP117000036
