날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,22:51,지출,생활,편의점,세븐일레븐,-13500,KRW,KB Star 청춘통장,,P029,P029-T0058,소비,P029-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P029-BANK-MAIN.json#BP02900017
2026-06-30,09:27,지출,교통,대중교통,모바일티머니,-5400,KRW,카카오페이 간편결제,,P029,P029-T0052,소비,P029-카카오페이,efinance/전금-103-카카오페이.json#EP029카00002
2026-06-29,19:51,지출,교통,대중교통,모바일티머니,-6400,KRW,네이버페이 간편결제,,P029,P029-T0013,소비,P029-네이버페이,efinance/전금-103-네이버페이.json#EP029네00001
2026-06-29,13:29,지출,문화/여가,도서,예스24,-23600,KRW,KB 청춘대로 체크카드,,P029,P029-T0020,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000004;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000004
2026-06-28,18:37,지출,식비,배달,쿠팡이츠,-15300,KRW,KB 청춘대로 체크카드,,P029,P029-T0050,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000025;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000025
2026-06-28,18:00,지출,교육/학습,학원/강의,해커스,-67600,KRW,네이버페이 간편결제,,P029,P029-T0027,소비,P029-네이버페이,efinance/전금-103-네이버페이.json#EP029네00002
2026-06-28,12:13,지출,식비,한식,김밥천국 홍대점,-9100,KRW,토스 간편결제,,P029,P029-T0041,소비,P029-토스페이,efinance/전금-103-토스페이.json#EP029토00005
2026-06-28,11:35,지출,카페/간식,디저트/떡,배스킨라빈스,-5900,KRW,KB 청춘대로 체크카드,,P029,P029-T0047,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000023;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000023
2026-06-27,14:49,지출,교육/학습,학원/강의,인프런,-62200,KRW,KB 청춘대로 체크카드,,P029,P029-T0032,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000013;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000013
2026-06-27,09:39,지출,식비,배달,쿠팡이츠,-7400,KRW,토스 간편결제,,P029,P029-T0035,소비,P029-토스페이,efinance/전금-103-토스페이.json#EP029토00003
2026-06-27,09:12,지출,문화/여가,도서,예스24,-24700,KRW,KB 청춘대로 체크카드,,P029,P029-T0056,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000028;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000028
2026-06-26,21:26,지출,식비,한식,담소소사골순대,-10800,KRW,KB 청춘대로 체크카드,,P029,P029-T0040,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000019;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000019
2026-06-26,10:54,지출,생활,편의점,GS25,-39500,KRW,KB Star 청춘통장,,P029,P029-T0051,소비,P029-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P029-BANK-MAIN.json#BP02900016
2026-06-25,16:25,이체,저축,예적금/청약,비상금 이체,-20000,KRW,KB Star 청춘통장,,P029,P029-T0011,저축,P029-BANK-MAIN->P029-BANK-SAVE,bank/은행-004-KB_Star_청춘통장_P029-BANK-MAIN.json#BP02900010;bank/은행-004-세이프박스_P029-BANK-SAVE.json#BP02900002
2026-06-25,10:44,지출,생활,서비스구독,노션,-49500,KRW,KB 청춘대로 체크카드,,P029,P029-T0048,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000024;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000024
2026-06-23,18:53,지출,교통,대중교통,서울교통공사,-8100,KRW,KB 청춘대로 체크카드,,P029,P029-T0039,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000018;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000018
2026-06-23,15:11,지출,생활,서비스구독,구독 서비스,-14400,KRW,KB 청춘대로 체크카드,,P029,P029-T0008,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000001;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000001
2026-06-23,12:31,지출,카페/간식,커피/음료,스타벅스 합정점,-2300,KRW,KB 청춘대로 체크카드,,P029,P029-T0018,소비,P029-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP029000003;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP029000003
2026-06-23,09:41,지출,카페/간식,커피/음료,컴포즈커피,-6400,KRW,토스 간편결제,,P029,P029-T0044,소비,P029-토스페이,efinance/전금-103-토스페이.json#EP029토00006
2026-06-23,09:31,지출,교통,대중교통,티머니,-6000,KRW,카카오페이 간편결제,,P029,P029-T0049,소비,P029-카카오페이,efinance/전금-103-카카오페이.json#EP029카00001
2026-06-22,11:18,지출,생활,통신,휴대폰 요금,-95100,KRW,KB Star 청춘통장,,P029,P029-T0007,소비,P029-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P029-BANK-MAIN.json#BP02900007
2026-06-22,09:03,지출,카페/간식,디저트/떡,파리바게뜨,-3800,KRW,KB Star 청춘통장,,P029,P029-T0028,소비,P029-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P029-BANK-MAIN.json#BP02900015
2026-06-21,19:55,지출,생활,서비스구독,노션,-22900,KRW,카카오페이 간편결제,,P029,P029-T0055,소비,P029-카카오페이,efinance/전금-103-카카오페이.json#EP029카00003
2026-06-21,13:03,지출,식비,배달,요기요,-15300,KRW,네이버페이 간편결제,,P029,P029-T0042,소비,P029-네이버페이,efinance/전금-103-네이버페이.json#EP029네00003
2026-06-21,09:46,수입,근로소득,급여/용역,6월 수입,310000,KRW,KB Star 청춘통장,,P029,P029-T0004,소득,P029-BANK-MAIN,bank/은행-004-KB_Star_청춘통장_P029-BANK-MAIN.json#INCP029004
