날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,22:34,지출,생활,마트,이마트,-38300,KRW,NH주거래우대통장,,P130,P130-T0048,소비,P130-BANK-MAIN,bank/은행-004-NH주거래우대통장_P130-BANK-MAIN.json#BP13000023
2026-06-30,21:32,지출,식비,한식,한솥도시락 신촌점,-16900,KRW,토스 간편결제,예산 내 소비,P130,P130-T0084,소비,P130-토스페이,efinance/전금-103-토스페이.json#EP130토00005
2026-06-30,18:25,지출,교통,택시,카카오T 택시,-6800,KRW,KB 청춘대로 체크카드,,P130,P130-T0056,소비,P130-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP130000007;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP130000007
2026-06-30,12:39,지출,문화/여가,도서,교보문고,-32900,KRW,하나 원더 체크카드,,P130,P130-T0026,소비,P130-CARD-03,card/카드-008-하나_원더_체크카드_승인내역.json#AP130000004;card/카드-014-하나_원더_체크카드_매입정보.json#AP130000004
2026-06-30,09:57,지출,식비,배달,쿠팡이츠,-8600,KRW,KB 청춘대로 체크카드,,P130,P130-T0080,소비,P130-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP130000015;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP130000015
2026-06-29,16:17,지출,생활,마트,롯데마트,-52100,KRW,NH주거래우대통장,,P130,P130-T0086,소비,P130-BANK-MAIN,bank/은행-004-NH주거래우대통장_P130-BANK-MAIN.json#BP13000027
2026-06-29,15:49,지출,생활,편의점,이마트24,-24300,KRW,KB 청춘대로 체크카드,,P130,P130-T0015,소비,P130-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP130000001;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP130000001
2026-06-29,08:18,지출,교통,대중교통,모바일티머니,-16500,KRW,KB 청춘대로 체크카드,,P130,P130-T0041,소비,P130-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP130000005;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP130000005
2026-06-28,21:43,지출,생활,서비스구독,노션,-21200,KRW,카카오페이 간편결제,,P130,P130-T0077,소비,P130-카카오페이,efinance/전금-103-카카오페이.json#EP130카00008
2026-06-28,09:13,지출,카페/간식,커피/음료,메가MGC커피,-3300,KRW,KB 청춘대로 체크카드,,P130,P130-T0019,소비,P130-CARD-01,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP130000002;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP130000002
2026-06-27,11:07,수입,금융수입,캐시백,카드 캐시백,546,KRW,NH주거래우대통장,,P130,P130-T0002,소득,P130-BANK-MAIN,bank/은행-004-NH주거래우대통장_P130-BANK-MAIN.json#BP13000002
2026-06-26,21:48,지출,식비,한식,김밥천국 홍대점,-11100,KRW,NH주거래우대통장,,P130,P130-T0042,소비,P130-BANK-MAIN,bank/은행-004-NH주거래우대통장_P130-BANK-MAIN.json#BP13000019
2026-06-26,17:22,이체,저축,예적금/청약,청약 납입,-200000,KRW,NH주거래우대통장,,P130,P130-T0011,저축,P130-BANK-MAIN->P130-BANK-HOUSING,bank/은행-004-NH주거래우대통장_P130-BANK-MAIN.json#BP13000011;bank/은행-004-주택청약종합저축_P130-BANK-HOUSING.json#BP13000001
2026-06-26,14:50,이체,저축,예적금/청약,적금 자동이체,-850000,KRW,NH주거래우대통장,,P130,P130-T0010,저축,P130-BANK-MAIN->P130-BANK-SAVE,bank/은행-004-NH주거래우대통장_P130-BANK-MAIN.json#BP13000010;bank/은행-004-청년희망_적금_P130-BANK-SAVE.json#BP13000001
