날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:58,지출,식비,배달,요기요,-16500,KRW,토스 간편결제,,P162,P162-T0051,소비,P162-토스페이,efinance/전금-103-토스페이.json#EP162토00004
2026-06-30,12:04,지출,온라인쇼핑,인터넷쇼핑,무신사,-43900,KRW,토스뱅크 통장,,P162,P162-T0066,소비,P162-BANK-MAIN,bank/은행-004-토스뱅크_통장_P162-BANK-MAIN.json#BP16200030
2026-06-29,23:07,지출,교통,택시,우티,-7900,KRW,프렌즈 체크카드,,P162,P162-T0028,소비,P162-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP162000005;card/카드-014-프렌즈_체크카드_매입정보.json#AP162000005
2026-06-29,17:18,지출,문화/여가,공연/영화,인터파크티켓,-47200,KRW,하나 원더 체크카드,,P162,P162-T0032,소비,P162-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP162000003;card/카드-014-하나_원더_체크카드_매입정보.json#AP162000003
2026-06-29,15:35,지출,생활,마트,마켓컬리,-18900,KRW,토스뱅크 통장,,P162,P162-T0027,소비,P162-BANK-MAIN,bank/은행-004-토스뱅크_통장_P162-BANK-MAIN.json#BP16200019
2026-06-29,15:02,수입,금융수입,캐시백,카드 캐시백,300,KRW,토스뱅크 통장,,P162,P162-T0007,소득,P162-BANK-MAIN,bank/은행-004-토스뱅크_통장_P162-BANK-MAIN.json#BP16200007
2026-06-29,13:41,지출,문화/여가,도서,교보문고,-19000,KRW,네이버페이 간편결제,,P162,P162-T0076,소비,P162-네이버페이,efinance/전금-103-네이버페이.json#EP162네00006
2026-06-28,16:28,지출,패션/쇼핑,패션,지그재그,-142000,KRW,하나 원더 체크카드,,P162,P162-T0073,소비,P162-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP162000012;card/카드-014-하나_원더_체크카드_매입정보.json#AP162000012
2026-06-28,14:20,이체,저축,예적금/청약,적금 자동이체,-310000,KRW,토스뱅크 통장,,P162,P162-T0012,저축,P162-BANK-MAIN->P162-BANK-SAVE,bank/은행-004-토스뱅크_통장_P162-BANK-MAIN.json#BP16200011;bank/은행-004-저축예금_P162-BANK-SAVE.json#BP16200001
2026-06-28,13:51,지출,패션/쇼핑,패션,29CM,-72600,KRW,프렌즈 체크카드,,P162,P162-T0039,소비,P162-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP162000007;card/카드-014-프렌즈_체크카드_매입정보.json#AP162000007
2026-06-28,09:38,지출,교통,대중교통,티머니,-10700,KRW,하나 원더 체크카드,,P162,P162-T0067,소비,P162-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP162000008;card/카드-014-하나_원더_체크카드_매입정보.json#AP162000008
2026-06-28,08:35,지출,식비,한식,담소소사골순대,-18600,KRW,카카오페이 간편결제,,P162,P162-T0069,소비,P162-카카오페이,efinance/전금-103-카카오페이.json#EP162카00004;efinance/전금-004-카카오페이_머니.json#WP16200002
2026-06-27,13:37,지출,생활,편의점,GS25,-70400,KRW,토스뱅크 통장,,P162,P162-T0083,소비,P162-BANK-MAIN,bank/은행-004-토스뱅크_통장_P162-BANK-MAIN.json#BP16200033
2026-06-27,12:41,수입,금융수입,캐시백,카드 캐시백,777,KRW,토스뱅크 통장,,P162,P162-T0006,소득,P162-BANK-MAIN,bank/은행-004-토스뱅크_통장_P162-BANK-MAIN.json#BP16200006
2026-06-26,21:56,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-104500,KRW,하나 원더 체크카드,,P162,P162-T0088,소비,P162-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP162000015;card/카드-014-하나_원더_체크카드_매입정보.json#AP162000015
2026-06-26,21:24,지출,카페/간식,디저트/떡,던킨,-5700,KRW,카카오페이 간편결제,,P162,P162-T0078,소비,P162-카카오페이,efinance/전금-103-카카오페이.json#EP162카00005
2026-06-26,18:15,지출,카페/간식,커피/음료,스타벅스 합정점,-7700,KRW,프렌즈 체크카드,,P162,P162-T0040,소비,P162-CARD-02,card/카드-008-프렌즈_체크카드_승인내역.json#AP162000008;card/카드-014-프렌즈_체크카드_매입정보.json#AP162000008
