날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,22:46,지출,교통,대중교통,티머니,-7200,KRW,카카오뱅크 입출금통장,,P123,P123-T0110,소비,P123-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300033
2026-06-30,12:15,지출,카페/간식,커피/음료,컴포즈커피,-4500,KRW,카카오페이 간편결제,,P123,P123-T0126,소비,P123-카카오페이,efinance/전금-103-카카오페이.json#EP123카00012;efinance/전금-004-카카오페이_머니.json#WP12300007
2026-06-30,09:11,지출,교통,택시,우티,-13000,KRW,신한 Deep Dream 체크,,P123,P123-T0125,소비,P123-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP123000036;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP123000036
2026-06-29,14:51,지출,생활,마트,롯데마트,-48500,KRW,카카오뱅크 입출금통장,,P123,P123-T0013,소비,P123-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300012
2026-06-29,10:03,지출,생활,서비스구독,유튜브 프리미엄,-41400,KRW,토스뱅크 체크카드,,P123,P123-T0100,소비,P123-CARD-02,card/카드-008-토스뱅크_체크카드_승인내역.json#AP123000020;card/카드-014-토스뱅크_체크카드_매입정보.json#AP123000020
2026-06-28,23:59,지출,생활,편의점,이마트24,-10000,KRW,신한 Deep Dream 체크,,P123,P123-T0113,소비,P123-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP123000033;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP123000033
2026-06-28,20:51,지출,카페/간식,디저트/떡,파리바게뜨,-4600,KRW,카카오뱅크 입출금통장,,P123,P123-T0083,소비,P123-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300026
2026-06-28,18:32,이체,저축,예적금/청약,비상금 이체,-300000,KRW,카카오뱅크 입출금통장,,P123,P123-T0010,저축,P123-BANK-MAIN->P123-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300010;bank/은행-004-저축예금_P123-BANK-SAVE.json#BP12300002
2026-06-28,18:07,지출,생활,편의점,세븐일레븐,-17000,KRW,신한 Deep Dream 체크,,P123,P123-T0078,소비,P123-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP123000022;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP123000022
2026-06-28,14:06,지출,교육/학습,학원/강의,클래스101,-29900,KRW,카카오페이 간편결제,,P123,P123-T0049,소비,P123-카카오페이,efinance/전금-103-카카오페이.json#EP123카00005
2026-06-28,08:55,지출,식비,배달,요기요,-14000,KRW,신한 Deep Dream 체크,,P123,P123-T0075,소비,P123-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP123000021;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP123000021
2026-06-27,14:54,지출,생활,서비스구독,넷플릭스,-39000,KRW,카카오뱅크 입출금통장,예산 내 소비,P123,P123-T0041,소비,P123-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300019
2026-06-27,13:05,지출,식비,배달,배민스토어,-11300,KRW,카카오뱅크 입출금통장,,P123,P123-T0035,소비,P123-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300016
2026-06-26,22:55,지출,교통,택시,카카오T 택시,-16000,KRW,카카오페이 간편결제,예산 내 소비,P123,P123-T0018,소비,P123-카카오페이,efinance/전금-103-카카오페이.json#EP123카00001
2026-06-26,22:11,지출,생활,편의점,GS25,-29200,KRW,신한 Deep Dream 체크,,P123,P123-T0112,소비,P123-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP123000032;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP123000032
2026-06-26,17:34,이체,저축,예적금/청약,적금 자동이체,-840000,KRW,카카오뱅크 입출금통장,,P123,P123-T0008,저축,P123-BANK-MAIN->P123-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300008;bank/은행-004-저축예금_P123-BANK-SAVE.json#BP12300001
2026-06-26,13:38,지출,생활,편의점,이마트24,-22600,KRW,카카오페이 간편결제,,P123,P123-T0099,소비,P123-카카오페이,efinance/전금-103-카카오페이.json#EP123카00010
2026-06-26,12:59,이체,저축,예적금/청약,청약 납입,-380000,KRW,카카오뱅크 입출금통장,,P123,P123-T0009,저축,P123-BANK-MAIN->P123-BANK-HOUSING,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300009;bank/은행-004-주택청약종합저축_P123-BANK-HOUSING.json#BP12300001
2026-06-25,17:48,지출,생활,편의점,CU,-51100,KRW,네이버페이 간편결제,예산 내 소비,P123,P123-T0091,소비,P123-네이버페이,efinance/전금-103-네이버페이.json#EP123네00007
2026-06-25,17:05,지출,생활,서비스구독,멜론,-43900,KRW,카카오뱅크 입출금통장,,P123,P123-T0115,소비,P123-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P123-BANK-MAIN.json#BP12300035
