날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-29,11:05,지출,카페/간식,디저트/떡,던킨,-8100,KRW,카카오뱅크 입출금통장,,P007,P007-T0057,소비,P007-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700019
2026-06-29,10:39,지출,의료/건강,약국,플랜 B,-19700,KRW,카카오뱅크 입출금통장,,P007,P007-T0101,소비,P007-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700031
2026-06-28,23:18,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-60000,KRW,카카오뱅크 입출금통장,,P007,P007-T0068,소비,P007-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700022
2026-06-28,13:10,지출,생활,마트,롯데마트,-14200,KRW,프렌즈 체크카드,,P007,P007-T0055,소비,P007-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP007000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP007000013
2026-06-28,12:57,지출,생활,편의점,세븐일레븐,-64300,KRW,프렌즈 체크카드,,P007,P007-T0054,소비,P007-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP007000012;card/카드-014-프렌즈_체크카드_매입정보.json#AP007000012
2026-06-28,12:17,지출,생활,마트,마켓컬리,-66400,KRW,토스 간편결제,,P007,P007-T0065,소비,P007-토스페이,efinance/전금-103-토스페이.json#EP007토00006
2026-06-28,12:17,지출,생활,서비스구독,유튜브 프리미엄,-78900,KRW,신한 Deep Dream 체크,,P007,P007-T0058,소비,P007-CARD-02,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP007000011;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP007000011
2026-06-28,11:40,지출,의료/건강,약국,온누리약국,-15200,KRW,카카오뱅크 입출금통장,,P007,P007-T0060,소비,P007-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700020
2026-06-28,09:12,지출,식비,배달,주식회사 우아한형제들,-18200,KRW,네이버페이 간편결제,,P007,P007-T0038,소비,P007-네이버페이,efinance/전금-103-네이버페이.json#EP007네00004
2026-06-27,23:50,지출,패션/쇼핑,패션,무신사,-78100,KRW,프렌즈 체크카드,,P007,P007-T0081,소비,P007-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP007000018;card/카드-014-프렌즈_체크카드_매입정보.json#AP007000018
2026-06-27,23:40,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-74300,KRW,프렌즈 체크카드,,P007,P007-T0056,소비,P007-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP007000014;card/카드-014-프렌즈_체크카드_매입정보.json#AP007000014
2026-06-27,20:14,지출,의료/건강,약국,온누리약국,-15400,KRW,프렌즈 체크카드,,P007,P007-T0018,소비,P007-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP007000003;card/카드-014-프렌즈_체크카드_매입정보.json#AP007000003
2026-06-27,13:56,지출,카페/간식,커피/음료,메가MGC커피,-5500,KRW,카카오페이 간편결제,,P007,P007-T0076,소비,P007-카카오페이,efinance/전금-103-카카오페이.json#EP007카00007;efinance/전금-004-카카오페이_머니.json#WP00700003
2026-06-27,13:29,지출,문화/여가,공연/영화,인터파크티켓,-56200,KRW,토스 간편결제,,P007,P007-T0102,소비,P007-토스페이,efinance/전금-103-토스페이.json#EP007토00007
2026-06-27,12:29,지출,식비,한식,담소소사골순대,-18500,KRW,카카오뱅크 입출금통장,,P007,P007-T0087,소비,P007-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700026
2026-06-27,10:05,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-85800,KRW,네이버페이 간편결제,,P007,P007-T0089,소비,P007-네이버페이,efinance/전금-103-네이버페이.json#EP007네00009;efinance/전금-004-네이버페이_머니.json#WP00700005
2026-06-27,09:25,지출,카페/간식,커피/음료,스타벅스 합정점,-2400,KRW,카카오페이 간편결제,,P007,P007-T0051,소비,P007-카카오페이,efinance/전금-103-카카오페이.json#EP007카00003;efinance/전금-004-카카오페이_머니.json#WP00700001
2026-06-26,20:58,지출,식비,한식,두끼 노량진역점,-21400,KRW,카카오페이 간편결제,,P007,P007-T0097,소비,P007-카카오페이,efinance/전금-103-카카오페이.json#EP007카00012;efinance/전금-004-카카오페이_머니.json#WP00700005
2026-06-26,11:19,이체,저축,예적금/청약,비상금 이체,-60000,KRW,카카오뱅크 입출금통장,,P007,P007-T0014,저축,P007-BANK-MAIN->P007-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700012;bank/은행-004-비상금_통장_P007-BANK-SAVE.json#BP00700002
2026-06-26,10:36,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-61100,KRW,프렌즈 체크카드,,P007,P007-T0069,소비,P007-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP007000016;card/카드-014-프렌즈_체크카드_매입정보.json#AP007000016
2026-06-25,16:57,이체,저축,예적금/청약,적금 자동이체,-200000,KRW,카카오뱅크 입출금통장,,P007,P007-T0012,저축,P007-BANK-MAIN->P007-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P007-BANK-MAIN.json#BP00700010;bank/은행-004-비상금_통장_P007-BANK-SAVE.json#BP00700001
2026-06-25,14:07,지출,생활,서비스구독,챗GPT,-22300,KRW,카카오페이 간편결제,,P007,P007-T0032,소비,P007-카카오페이,efinance/전금-103-카카오페이.json#EP007카00001
