날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,15:06,지출,패션/쇼핑,패션,무신사,-74400,KRW,토스 간편결제,,P032,P032-T0024,소비,P032-토스페이,efinance/전금-103-토스페이.json#EP032토00001
2026-06-29,22:06,지출,생활,마트,롯데마트,-43700,KRW,토스뱅크 체크카드,,P032,P032-T0028,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000008;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000008
2026-06-29,20:35,지출,생활,서비스구독,멜론,-33000,KRW,토스뱅크 체크카드,,P032,P032-T0069,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000032;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000032
2026-06-29,19:06,지출,카페/간식,디저트/떡,배스킨라빈스,-4700,KRW,카카오페이 간편결제,,P032,P032-T0089,소비,P032-카카오페이,efinance/전금-103-카카오페이.json#EP032카00010
2026-06-29,16:30,수입,금융수입,캐시백,카드 캐시백,57,KRW,하나핀크 생활통장,,P032,P032-T0008,소득,P032-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P032-BANK-MAIN.json#BP03200008
2026-06-29,12:05,지출,식비,배달,요기요,-18900,KRW,토스뱅크 체크카드,,P032,P032-T0056,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000024;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000024
2026-06-29,11:40,지출,식비,배달,주식회사 우아한형제들,-13400,KRW,토스뱅크 체크카드,,P032,P032-T0048,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000017;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000017
2026-06-29,09:40,지출,교육/학습,학원/강의,패스트캠퍼스,-76100,KRW,토스 간편결제,,P032,P032-T0029,소비,P032-토스페이,efinance/전금-103-토스페이.json#EP032토00002
2026-06-28,18:25,지출,식비,배달,주식회사 우아한형제들,-14900,KRW,토스뱅크 체크카드,,P032,P032-T0026,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000006;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000006
2026-06-28,09:22,지출,교통,대중교통,서울교통공사,-7500,KRW,토스뱅크 체크카드,,P032,P032-T0065,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000029;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000029
2026-06-28,09:11,지출,식비,한식,두끼 노량진역점,-18400,KRW,토스뱅크 체크카드,,P032,P032-T0095,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000045;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000045
2026-06-27,17:09,수입,금융수입,캐시백,카드 캐시백,327,KRW,하나핀크 생활통장,,P032,P032-T0007,소득,P032-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P032-BANK-MAIN.json#BP03200007
2026-06-27,07:09,지출,교통,대중교통,티머니,-13500,KRW,하나핀크 생활통장,,P032,P032-T0039,소비,P032-BANK-MAIN,bank/은행-004-하나핀크_생활통장_P032-BANK-MAIN.json#BP03200020
2026-06-26,20:47,지출,식비,배달,쿠팡이츠,-13000,KRW,토스뱅크 체크카드,,P032,P032-T0054,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000022;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000022
2026-06-26,14:14,이체,저축,예적금/청약,적금 자동이체,-50000,KRW,하나핀크 생활통장,,P032,P032-T0013,저축,P032-BANK-MAIN->P032-BANK-SAVE,bank/은행-004-하나핀크_생활통장_P032-BANK-MAIN.json#BP03200012;bank/은행-004-세이프박스_P032-BANK-SAVE.json#BP03200001
2026-06-26,09:56,지출,카페/간식,디저트/떡,던킨,-5100,KRW,토스뱅크 체크카드,,P032,P032-T0020,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000004;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000004
2026-06-26,08:59,이체,저축,예적금/청약,비상금 이체,-10000,KRW,하나핀크 생활통장,,P032,P032-T0015,저축,P032-BANK-MAIN->P032-BANK-SAVE,bank/은행-004-하나핀크_생활통장_P032-BANK-MAIN.json#BP03200014;bank/은행-004-세이프박스_P032-BANK-SAVE.json#BP03200002
2026-06-25,20:33,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-64600,KRW,토스뱅크 체크카드,,P032,P032-T0082,소비,P032-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP032000036;card/카드-014-토스뱅크_체크카드_매입정보.json#AP032000036
