날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,23:59,지출,뷰티/미용,화장품,무신사뷰티,-33500,KRW,카카오페이 간편결제,,P094,P094-T0022,소비,P094-카카오페이,efinance/전금-103-카카오페이.json#EP094카00003;efinance/전금-004-카카오페이_머니.json#WP09400001
2026-06-30,22:08,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-21300,KRW,신한 Deep Dream 체크,,P094,P094-T0084,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000036;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000036
2026-06-29,23:12,지출,생활,편의점,GS25,-23400,KRW,네이버페이 간편결제,,P094,P094-T0048,소비,P094-네이버페이,efinance/전금-103-네이버페이.json#EP094네00008
2026-06-29,21:28,지출,패션/쇼핑,패션,에이블리,-57600,KRW,신한 Deep Dream 체크,,P094,P094-T0056,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000017;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000017
2026-06-29,19:00,지출,식비,배달,쿠팡이츠,-13400,KRW,토스뱅크 통장,,P094,P094-T0073,소비,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400018
2026-06-29,08:54,지출,카페/간식,커피/음료,이디야커피,-7600,KRW,토스 간편결제,,P094,P094-T0021,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00002
2026-06-28,20:03,지출,뷰티/미용,화장품,올리브영,-33800,KRW,토스뱅크 통장,,P094,P094-T0047,소비,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400015
2026-06-28,19:55,지출,생활,마트,롯데마트,-36600,KRW,토스 간편결제,,P094,P094-T0031,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00004
2026-06-28,19:26,지출,식비,한식,김밥천국 홍대점,-14400,KRW,네이버페이 간편결제,,P094,P094-T0029,소비,P094-네이버페이,efinance/전금-103-네이버페이.json#EP094네00003;efinance/전금-004-네이버페이_머니.json#WP09400001
2026-06-28,13:09,지출,생활,편의점,GS25,-17100,KRW,신한 Deep Dream 체크,,P094,P094-T0093,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000040;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000040
2026-06-27,19:58,지출,식비,한식,한솥도시락 신촌점,-14500,KRW,토스뱅크 통장,,P094,P094-T0025,소비,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400012
2026-06-27,13:57,지출,뷰티/미용,화장품,올리브영,-44500,KRW,신한 Deep Dream 체크,,P094,P094-T0041,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000012;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000012
2026-06-27,12:30,지출,생활,서비스구독,챗GPT,-39000,KRW,신한 Deep Dream 체크,,P094,P094-T0075,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000030;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000030
2026-06-27,11:03,지출,생활,편의점,이마트24,-22300,KRW,신한 Deep Dream 체크,,P094,P094-T0034,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000010;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000010
2026-06-27,10:15,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-77400,KRW,신한 Deep Dream 체크,,P094,P094-T0072,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000029;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000029
2026-06-26,20:28,지출,식비,한식,김밥천국 홍대점,-18600,KRW,신한 Deep Dream 체크,,P094,P094-T0082,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000035;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000035
2026-06-26,18:57,이체,저축,예적금/청약,적금 자동이체,-660000,KRW,토스뱅크 통장,,P094,P094-T0009,저축,P094-BANK-MAIN->P094-BANK-SAVE,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400006;bank/은행-004-비상금_통장_P094-BANK-SAVE.json#BP09400001
2026-06-26,11:39,지출,문화/여가,공연/영화,CGV,-27500,KRW,신한 Deep Dream 체크,,P094,P094-T0050,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000015;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000015
2026-06-25,17:14,지출,생활,편의점,세븐일레븐,-13500,KRW,토스 간편결제,,P094,P094-T0066,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00009
2026-06-25,12:52,지출,뷰티/미용,화장품,올리브영,-50800,KRW,신한 Deep Dream 체크,,P094,P094-T0065,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000023;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000023
2026-06-25,12:12,지출,생활,서비스구독,멜론,-80000,KRW,신한 Deep Dream 체크,,P094,P094-T0092,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000039;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000039
2026-06-25,11:44,지출,식비,한식,담소소사골순대,-15300,KRW,토스뱅크 통장,,P094,P094-T0079,소비,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400019
2026-06-25,09:48,지출,문화/여가,도서,예스24,-47900,KRW,신한 Deep Dream 체크,,P094,P094-T0058,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000019;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000019
2026-06-25,08:45,수입,근로소득,급여,6월 월급,3580000,KRW,토스뱅크 통장,,P094,P094-T0001,소득,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#PAYP094
2026-06-24,10:15,지출,생활,편의점,세븐일레븐,-59700,KRW,신한 Deep Dream 체크,,P094,P094-T0062,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000022;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000022
2026-06-23,19:18,지출,카페/간식,디저트/떡,배스킨라빈스,-10400,KRW,카카오페이 간편결제,,P094,P094-T0049,소비,P094-카카오페이,efinance/전금-103-카카오페이.json#EP094카00006
2026-06-23,17:35,지출,뷰티/미용,화장품,올리브영,-35200,KRW,네이버페이 간편결제,,P094,P094-T0052,소비,P094-네이버페이,efinance/전금-103-네이버페이.json#EP094네00009
2026-06-22,22:06,지출,온라인쇼핑,인터넷쇼핑,무신사,-38900,KRW,토스 간편결제,,P094,P094-T0089,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00011
2026-06-22,20:47,지출,카페/간식,커피/음료,이디야커피,-5600,KRW,신한 Deep Dream 체크,,P094,P094-T0027,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000008;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000008
2026-06-21,19:01,지출,카페/간식,디저트/떡,노티드,-5900,KRW,신한 Deep Dream 체크,,P094,P094-T0013,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000004;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000004
2026-06-21,10:13,지출,패션/쇼핑,패션,지그재그,-59500,KRW,카카오페이 간편결제,,P094,P094-T0078,소비,P094-카카오페이,efinance/전금-103-카카오페이.json#EP094카00008
2026-06-20,22:34,지출,생활,마트,마켓컬리,-15700,KRW,네이버페이 간편결제,,P094,P094-T0036,소비,P094-네이버페이,efinance/전금-103-네이버페이.json#EP094네00004;efinance/전금-004-네이버페이_머니.json#WP09400002
2026-06-20,22:08,지출,생활,마트,이마트,-35200,KRW,카카오페이 간편결제,,P094,P094-T0064,소비,P094-카카오페이,efinance/전금-103-카카오페이.json#EP094카00007;efinance/전금-004-카카오페이_머니.json#WP09400003
2026-06-20,15:28,지출,뷰티/미용,화장품,올리브영,-45100,KRW,토스뱅크 통장,,P094,P094-T0023,소비,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400011
2026-06-20,15:07,지출,생활,서비스구독,넷플릭스,-24200,KRW,신한 Deep Dream 체크,,P094,P094-T0060,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000021;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000021
2026-06-20,12:27,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-79300,KRW,신한 Deep Dream 체크,,P094,P094-T0080,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000033;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000033
2026-06-19,20:25,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-69900,KRW,네이버페이 간편결제,,P094,P094-T0086,소비,P094-네이버페이,efinance/전금-103-네이버페이.json#EP094네00011
2026-06-19,12:06,지출,식비,배달,쿠팡이츠,-22700,KRW,토스 간편결제,,P094,P094-T0020,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00001
2026-06-18,23:11,지출,생활,편의점,CU,-23100,KRW,신한 Deep Dream 체크,,P094,P094-T0076,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000031;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000031
2026-06-18,20:29,지출,여행/숙박,숙박,여기어때,-108800,KRW,신한 Deep Dream 체크,,P094,P094-T0046,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000014;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000014
2026-06-18,20:21,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-71600,KRW,네이버페이 간편결제,,P094,P094-T0015,소비,P094-네이버페이,efinance/전금-103-네이버페이.json#EP094네00001
2026-06-18,15:27,이체,투자,국내주식/ETF,KODEX 미국나스닥100TR 17주 매수,-306100,KRW,토스뱅크 통장,,P094,P094-T0012,투자,P094-BANK-MAIN->P094-INV-001,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400009;invest/금투-003-신한투자증권_종합계좌.json#STKP0940001
2026-06-17,13:37,지출,식비,배달,쿠팡이츠,-20800,KRW,토스 간편결제,,P094,P094-T0040,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00005
2026-06-17,08:13,지출,카페/간식,디저트/떡,노티드,-5100,KRW,카카오페이 간편결제,,P094,P094-T0032,소비,P094-카카오페이,efinance/전금-103-카카오페이.json#EP094카00004;efinance/전금-004-카카오페이_머니.json#WP09400002
2026-06-16,21:04,지출,여행/숙박,숙박,야놀자,-135700,KRW,신한 Deep Dream 체크,,P094,P094-T0077,소비,P094-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP094000032;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP094000032
2026-06-16,20:18,지출,생활,통신,휴대폰 요금,-84600,KRW,토스뱅크 통장,,P094,P094-T0005,소비,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400005
2026-06-16,18:00,지출,생활,마트,이마트,-15100,KRW,토스 간편결제,,P094,P094-T0061,소비,P094-토스페이,efinance/전금-103-토스페이.json#EP094토00008
2026-06-16,12:54,수입,금융수입,캐시백,카드 캐시백,707,KRW,토스뱅크 통장,,P094,P094-T0002,소득,P094-BANK-MAIN,bank/은행-004-토스뱅크_통장_P094-BANK-MAIN.json#BP09400002
