날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,22:14,지출,교통,대중교통,티머니,-13100,KRW,카카오뱅크 입출금통장,,P074,P074-T0046,소비,P074-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P074-BANK-MAIN.json#BP07400019
2026-06-30,12:33,지출,문화/여가,도서,알라딘,-31800,KRW,네이버페이 간편결제,,P074,P074-T0035,소비,P074-네이버페이,efinance/전금-103-네이버페이.json#EP074네00003
2026-06-30,10:18,지출,생활,마트,이마트,-24600,KRW,카카오뱅크 입출금통장,,P074,P074-T0075,소비,P074-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P074-BANK-MAIN.json#BP07400026
2026-06-29,22:11,지출,패션/쇼핑,패션,지그재그,-134800,KRW,KB 청춘대로 체크카드,,P074,P074-T0058,소비,P074-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP074000005;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP074000005
2026-06-29,21:15,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-80500,KRW,카카오뱅크 입출금통장,,P074,P074-T0070,소비,P074-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P074-BANK-MAIN.json#BP07400024
2026-06-29,20:45,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-70500,KRW,KB 청춘대로 체크카드,,P074,P074-T0065,소비,P074-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP074000007;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP074000007
2026-06-29,19:12,지출,문화/여가,공연/영화,인터파크티켓,-27400,KRW,KB 청춘대로 체크카드,,P074,P074-T0073,소비,P074-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP074000009;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP074000009
2026-06-29,09:53,지출,식비,한식,담소소사골순대,-9300,KRW,KB 청춘대로 체크카드,,P074,P074-T0040,소비,P074-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP074000002;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP074000002
2026-06-29,07:35,지출,교통,대중교통,모바일티머니,-7400,KRW,KB 청춘대로 체크카드,,P074,P074-T0088,소비,P074-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP074000012;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP074000012
2026-06-28,23:25,지출,생활,마트,홈플러스,-32500,KRW,신한 Deep Dream 체크,,P074,P074-T0078,소비,P074-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP074000009;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP074000009
