날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,23:40,지출,생활,마트,마켓컬리,-23100,KRW,신한 Deep Dream 체크,,P037,P037-T0030,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000013;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000013
2026-06-29,18:40,지출,생활,마트,홈플러스,-32400,KRW,신한 Deep Dream 체크,,P037,P037-T0042,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000021;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000021
2026-06-29,18:15,지출,식비,배달,배민스토어,-13200,KRW,신한 Deep Dream 체크,,P037,P037-T0021,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000007;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000007
2026-06-28,08:52,지출,식비,한식,한솥도시락 신촌점,-14900,KRW,토스 간편결제,,P037,P037-T0070,소비,P037-토스페이,efinance/전금-103-토스페이.json#EP037토00010
2026-06-27,12:50,수입,기타수입,급여/용역,6월 수입,410000,KRW,NH주거래우대통장,,P037,P037-T0003,소득,P037-BANK-MAIN,bank/은행-004-NH주거래우대통장_P037-BANK-MAIN.json#INCP037003
2026-06-27,09:01,지출,교통,택시,타다,-9500,KRW,신한 Deep Dream 체크,,P037,P037-T0025,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000009;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000009
2026-06-27,08:27,지출,식비,한식,담소소사골순대,-15400,KRW,NH주거래우대통장,,P037,P037-T0018,소비,P037-BANK-MAIN,bank/은행-004-NH주거래우대통장_P037-BANK-MAIN.json#BP03700014
2026-06-26,16:05,이체,저축,예적금/청약,비상금 이체,-10000,KRW,NH주거래우대통장,,P037,P037-T0010,저축,P037-BANK-MAIN->P037-BANK-SAVE,bank/은행-004-NH주거래우대통장_P037-BANK-MAIN.json#BP03700009;bank/은행-004-주택청약종합저축_P037-BANK-SAVE.json#BP03700002
2026-06-26,14:41,지출,생활,서비스구독,멜론,-27700,KRW,신한 Deep Dream 체크,,P037,P037-T0027,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000011;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000011
2026-06-26,13:37,지출,식비,한식,한솥도시락 신촌점,-15600,KRW,토스 간편결제,,P037,P037-T0034,소비,P037-토스페이,efinance/전금-103-토스페이.json#EP037토00001
2026-06-26,10:52,지출,문화/여가,도서,교보문고,-22500,KRW,신한 Deep Dream 체크,,P037,P037-T0033,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000015;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000015
2026-06-26,10:08,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-57000,KRW,신한 Deep Dream 체크,,P037,P037-T0026,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000010;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000010
2026-06-25,21:44,지출,카페/간식,커피/음료,스타벅스 합정점,-6800,KRW,네이버페이 간편결제,,P037,P037-T0072,소비,P037-네이버페이,efinance/전금-103-네이버페이.json#EP037네00001
2026-06-25,20:11,지출,식비,한식,한솥도시락 신촌점,-23000,KRW,신한 Deep Dream 체크,,P037,P037-T0031,소비,P037-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP037000014;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP037000014
2026-06-25,08:56,이체,저축,예적금/청약,적금 자동이체,-20000,KRW,NH주거래우대통장,,P037,P037-T0009,저축,P037-BANK-MAIN->P037-BANK-SAVE,bank/은행-004-NH주거래우대통장_P037-BANK-MAIN.json#BP03700008;bank/은행-004-주택청약종합저축_P037-BANK-SAVE.json#BP03700001
2026-06-25,08:27,지출,교통,대중교통,티머니,-10700,KRW,NH주거래우대통장,,P037,P037-T0054,소비,P037-BANK-MAIN,bank/은행-004-NH주거래우대통장_P037-BANK-MAIN.json#BP03700022
2026-06-24,19:40,지출,식비,배달,쿠팡이츠,-21600,KRW,카카오페이 간편결제,,P037,P037-T0059,소비,P037-카카오페이,efinance/전금-103-카카오페이.json#EP037카00004
