날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:48,지출,식비,한식,담소소사골순대,-7600,KRW,NH주거래우대통장,,P080,P080-T0079,소비,P080-BANK-MAIN,bank/은행-004-NH주거래우대통장_P080-BANK-MAIN.json#BP08000026
2026-06-30,21:38,지출,카페/간식,커피/음료,컴포즈커피,-4600,KRW,토스뱅크 체크카드,,P080,P080-T0105,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000037;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000037
2026-06-30,20:04,지출,생활,서비스구독,넷플릭스,-45500,KRW,NH주거래우대통장,,P080,P080-T0143,소비,P080-BANK-MAIN,bank/은행-004-NH주거래우대통장_P080-BANK-MAIN.json#BP08000038
2026-06-30,17:11,지출,생활,편의점,세븐일레븐,-24200,KRW,NH주거래우대통장,,P080,P080-T0094,소비,P080-BANK-MAIN,bank/은행-004-NH주거래우대통장_P080-BANK-MAIN.json#BP08000031
2026-06-30,12:54,지출,생활,마트,마켓컬리,-59100,KRW,토스뱅크 체크카드,,P080,P080-T0138,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000059;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000059
2026-06-30,11:40,지출,생활,마트,홈플러스,-17500,KRW,토스 간편결제,,P080,P080-T0044,소비,P080-토스페이,efinance/전금-103-토스페이.json#EP080토00003
2026-06-30,11:29,지출,식비,배달,쿠팡이츠,-13900,KRW,토스뱅크 체크카드,,P080,P080-T0136,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000058;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000058
2026-06-29,13:38,지출,식비,한식,두끼 노량진역점,-20400,KRW,토스 간편결제,,P080,P080-T0062,소비,P080-토스페이,efinance/전금-103-토스페이.json#EP080토00005
2026-06-29,13:00,지출,생활,마트,마켓컬리,-17600,KRW,토스뱅크 체크카드,,P080,P080-T0019,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000003;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000003
2026-06-28,23:46,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-72500,KRW,카카오페이 간편결제,,P080,P080-T0026,소비,P080-카카오페이,efinance/전금-103-카카오페이.json#EP080카00005;efinance/전금-004-카카오페이_머니.json#WP08000003
2026-06-28,22:20,지출,문화/여가,도서,알라딘,-33300,KRW,토스뱅크 체크카드,,P080,P080-T0093,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000032;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000032
2026-06-28,20:51,지출,생활,마트,롯데마트,-30500,KRW,토스뱅크 체크카드,,P080,P080-T0073,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000028;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000028
2026-06-28,20:05,지출,식비,배달,요기요,-15300,KRW,토스뱅크 체크카드,,P080,P080-T0122,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000048;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000048
2026-06-28,14:27,지출,생활,마트,홈플러스,-56200,KRW,토스뱅크 체크카드,,P080,P080-T0147,소비,P080-CARD-01,card/카드-008-토스뱅크_체크카드_승인내역.json#AP080000065;card/카드-014-토스뱅크_체크카드_매입정보.json#AP080000065
