날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,16:24,지출,패션/쇼핑,패션,지그재그,-43300,KRW,카카오페이 간편결제,,P018,P018-T0075,소비,P018-카카오페이,efinance/전금-103-카카오페이.json#EP018카00007
2026-06-29,20:18,지출,카페/간식,디저트/떡,노티드,-3200,KRW,신한 Deep Dream 체크,,P018,P018-T0027,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000010;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000010
2026-06-29,18:05,지출,생활,편의점,세븐일레븐,-4900,KRW,신한 Deep Dream 체크,,P018,P018-T0093,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000041;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000041
2026-06-29,16:55,지출,생활,서비스구독,챗GPT,-16600,KRW,NH주거래우대통장,,P018,P018-T0020,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800012
2026-06-29,16:51,지출,교육/학습,학원/강의,패스트캠퍼스,-25400,KRW,네이버페이 간편결제,,P018,P018-T0022,소비,P018-네이버페이,efinance/전금-103-네이버페이.json#EP018네00002;efinance/전금-004-네이버페이_머니.json#WP01800001
2026-06-29,09:41,지출,카페/간식,커피/음료,메가MGC커피,-6800,KRW,NH주거래우대통장,,P018,P018-T0104,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800040
2026-06-29,08:50,지출,식비,배달,배민스토어,-12200,KRW,신한 Deep Dream 체크,,P018,P018-T0092,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000040;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000040
2026-06-28,19:22,지출,카페/간식,커피/음료,스타벅스 합정점,-6900,KRW,네이버페이 간편결제,,P018,P018-T0081,소비,P018-네이버페이,efinance/전금-103-네이버페이.json#EP018네00006
2026-06-28,11:42,지출,식비,배달,쿠팡이츠,-16400,KRW,NH주거래우대통장,,P018,P018-T0085,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800033
2026-06-27,19:39,지출,식비,배달,배민스토어,-14500,KRW,NH주거래우대통장,,P018,P018-T0106,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800041
2026-06-26,16:49,지출,생활,마트,홈플러스,-41400,KRW,NH주거래우대통장,,P018,P018-T0056,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800026
2026-06-26,11:19,지출,패션/쇼핑,패션,무신사,-79400,KRW,NH주거래우대통장,,P018,P018-T0038,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800016
2026-06-25,20:20,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-30700,KRW,신한 Deep Dream 체크,,P018,P018-T0049,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000020;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000020
2026-06-25,18:46,지출,카페/간식,커피/음료,컴포즈커피,-5500,KRW,NH주거래우대통장,,P018,P018-T0044,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800020
2026-06-25,18:41,지출,교통,택시,카카오T 택시,-7700,KRW,신한 Deep Dream 체크,,P018,P018-T0061,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000026;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000026
2026-06-25,15:59,지출,생활,마트,롯데마트,-32800,KRW,카카오페이 간편결제,,P018,P018-T0072,소비,P018-카카오페이,efinance/전금-103-카카오페이.json#EP018카00006
2026-06-25,11:21,지출,교육/학습,학원/강의,패스트캠퍼스,-74800,KRW,신한 Deep Dream 체크,,P018,P018-T0057,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000024;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000024
2026-06-24,20:46,지출,식비,배달,요기요,-14800,KRW,NH주거래우대통장,,P018,P018-T0040,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800017
2026-06-24,12:04,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-36800,KRW,신한 Deep Dream 체크,,P018,P018-T0107,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000047;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000047
2026-06-24,11:58,지출,카페/간식,디저트/떡,배스킨라빈스,-8400,KRW,네이버페이 간편결제,,P018,P018-T0018,소비,P018-네이버페이,efinance/전금-103-네이버페이.json#EP018네00001
2026-06-23,18:43,지출,생활,서비스구독,넷플릭스,-36700,KRW,NH주거래우대통장,,P018,P018-T0046,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800022
2026-06-23,13:18,지출,생활,통신,휴대폰 요금,-45900,KRW,신한 Deep Dream 체크,,P018,P018-T0007,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000001;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000001
2026-06-23,11:37,지출,카페/간식,커피/음료,이디야커피,-4600,KRW,신한 Deep Dream 체크,,P018,P018-T0028,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000011;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000011
2026-06-22,23:06,지출,패션/쇼핑,패션,29CM,-40000,KRW,신한 Deep Dream 체크,,P018,P018-T0105,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000046;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000046
2026-06-22,20:59,지출,식비,배달,배민스토어,-8500,KRW,NH주거래우대통장,,P018,P018-T0089,소비,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800034
2026-06-22,19:57,지출,식비,한식,한솥도시락 신촌점,-18600,KRW,신한 Deep Dream 체크,,P018,P018-T0017,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000005;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000005
2026-06-22,12:51,지출,카페/간식,디저트/떡,던킨,-6300,KRW,신한 Deep Dream 체크,,P018,P018-T0054,소비,P018-CARD-01,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP018000022;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP018000022
2026-06-22,12:46,수입,금융수입,캐시백,카드 캐시백,514,KRW,NH주거래우대통장,,P018,P018-T0005,소득,P018-BANK-MAIN,bank/은행-004-NH주거래우대통장_P018-BANK-MAIN.json#BP01800005
