날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,21:58,지출,생활,편의점,CU,-41500,KRW,프렌즈 체크카드,,P182,P182-T0072,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000014;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000014
2026-06-30,08:13,지출,카페/간식,디저트/떡,파리바게뜨,-5900,KRW,프렌즈 체크카드,,P182,P182-T0061,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000011;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000011
2026-06-29,21:34,지출,온라인쇼핑,인터넷쇼핑,네이버쇼핑,-17400,KRW,프렌즈 체크카드,,P182,P182-T0045,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000009;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000009
2026-06-29,21:13,지출,온라인쇼핑,인터넷쇼핑,무신사,-29500,KRW,신한 Deep Dream 체크,,P182,P182-T0014,소비,P182-CARD-03,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP182000001;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP182000001
2026-06-29,20:36,지출,식비,배달,쿠팡이츠,-11100,KRW,프렌즈 체크카드,,P182,P182-T0081,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000016;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000016
2026-06-29,19:53,지출,카페/간식,디저트/떡,노티드,-7600,KRW,카카오페이 간편결제,,P182,P182-T0073,소비,P182-카카오페이,efinance/전금-103-카카오페이.json#EP182카00010
2026-06-29,15:24,지출,교육/학습,학원/강의,해커스,-118000,KRW,카카오뱅크 입출금통장,,P182,P182-T0016,소비,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200012
2026-06-29,12:38,지출,식비,배달,요기요,-12600,KRW,신한 Deep Dream 체크,,P182,P182-T0029,소비,P182-CARD-03,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP182000003;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP182000003
2026-06-28,11:35,이체,저축,예적금/청약,비상금 이체,-130000,KRW,카카오뱅크 입출금통장,,P182,P182-T0010,저축,P182-BANK-MAIN->P182-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200007;bank/은행-004-저축예금_P182-BANK-SAVE.json#BP18200002
2026-06-28,10:12,지출,교육/학습,학원/강의,클래스101,-90400,KRW,신한 Deep Dream 체크,,P182,P182-T0054,소비,P182-CARD-03,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP182000009;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP182000009
2026-06-28,10:10,수입,근로소득,급여,6월 월급,3330000,KRW,카카오뱅크 입출금통장,,P182,P182-T0001,소득,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#PAYP182
2026-06-27,22:54,지출,교육/학습,학원/강의,인프런,-70700,KRW,프렌즈 체크카드,,P182,P182-T0051,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000010;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000010
2026-06-27,19:05,지출,교육/학습,학원/강의,패스트캠퍼스,-121600,KRW,토스 간편결제,,P182,P182-T0020,소비,P182-토스페이,efinance/전금-103-토스페이.json#EP182토00002
2026-06-27,15:58,수입,금융수입,캐시백,카드 캐시백,136,KRW,카카오뱅크 입출금통장,,P182,P182-T0002,소득,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200002
2026-06-27,14:47,지출,생활,마트,홈플러스,-65800,KRW,카카오뱅크 입출금통장,,P182,P182-T0087,소비,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200025
2026-06-26,22:44,지출,교통,택시,우티,-13900,KRW,하나 원더 체크카드,,P182,P182-T0074,소비,P182-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP182000011;card/카드-014-하나_원더_체크카드_매입정보.json#AP182000011
2026-06-26,21:15,지출,식비,한식,두끼 노량진역점,-23400,KRW,신한 Deep Dream 체크,,P182,P182-T0052,소비,P182-CARD-03,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP182000008;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP182000008
2026-06-26,19:54,지출,식비,배달,배민스토어,-17200,KRW,카카오뱅크 입출금통장,,P182,P182-T0064,소비,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200020
2026-06-26,13:44,이체,저축,예적금/청약,청약 납입,-100000,KRW,카카오뱅크 입출금통장,,P182,P182-T0009,저축,P182-BANK-MAIN->P182-BANK-HOUSING,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200006;bank/은행-004-주택청약종합저축_P182-BANK-HOUSING.json#BP18200001
2026-06-26,12:12,이체,저축,예적금/청약,적금 자동이체,-440000,KRW,카카오뱅크 입출금통장,,P182,P182-T0008,저축,P182-BANK-MAIN->P182-BANK-SAVE,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200005;bank/은행-004-저축예금_P182-BANK-SAVE.json#BP18200001
2026-06-25,22:47,지출,생활,서비스구독,유튜브 프리미엄,-35000,KRW,신한 Deep Dream 체크,,P182,P182-T0039,소비,P182-CARD-03,card/카드-008-신한_Deep_Dream_체크_승인내역.json#AP182000005;card/카드-014-신한_Deep_Dream_체크_매입정보.json#AP182000005
2026-06-25,16:26,지출,교육/학습,학원/강의,해커스,-109400,KRW,프렌즈 체크카드,,P182,P182-T0071,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000013;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000013
2026-06-25,12:45,지출,생활,통신,휴대폰 요금,-101200,KRW,프렌즈 체크카드,,P182,P182-T0005,소비,P182-CARD-01,card/카드-008-프렌즈_체크카드_승인내역.json#AP182000001;card/카드-014-프렌즈_체크카드_매입정보.json#AP182000001
2026-06-25,09:14,지출,주거,월세/관리비,주거비 자동이체,-840000,KRW,카카오뱅크 입출금통장,,P182,P182-T0004,소비,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200004
2026-06-24,12:14,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-68800,KRW,하나 원더 체크카드,,P182,P182-T0030,소비,P182-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP182000003;card/카드-014-하나_원더_체크카드_매입정보.json#AP182000003
2026-06-24,08:29,지출,식비,한식,한솥도시락 신촌점,-9500,KRW,카카오뱅크 입출금통장,,P182,P182-T0085,소비,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200023
2026-06-24,08:18,지출,식비,배달,주식회사 우아한형제들,-8300,KRW,하나 원더 체크카드,,P182,P182-T0097,소비,P182-CARD-02,card/카드-008-하나_원더_체크카드_승인내역.json#AP182000014;card/카드-014-하나_원더_체크카드_매입정보.json#AP182000014
2026-06-23,18:48,지출,문화/여가,도서,예스24,-24100,KRW,카카오뱅크 입출금통장,,P182,P182-T0015,소비,P182-BANK-MAIN,bank/은행-004-카카오뱅크_입출금통장_P182-BANK-MAIN.json#BP18200011
2026-06-23,14:51,지출,패션/쇼핑,패션,무신사,-84900,KRW,카카오페이 간편결제,,P182,P182-T0094,소비,P182-카카오페이,efinance/전금-103-카카오페이.json#EP182카00012;efinance/전금-004-카카오페이_머니.json#WP18200006
