날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모,persona_id,transaction_id,cashflow_bucket,account_ref,api_ref
2026-06-30,23:11,지출,생활,서비스구독,유튜브 프리미엄,-45000,KRW,하나 원더 체크카드,,P190,P190-T0085,소비,P190-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP190000017;card/카드-014-하나_원더_체크카드_매입정보.json#AP190000017
2026-06-30,22:48,지출,생활,서비스구독,멜론,-21000,KRW,KB 청춘대로 체크카드,,P190,P190-T0063,소비,P190-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP190000012;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP190000012
2026-06-29,15:16,수입,금융수입,캐시백,카드 캐시백,894,KRW,토스뱅크 통장,,P190,P190-T0005,소득,P190-BANK-MAIN,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000005
2026-06-29,14:43,지출,생활,서비스구독,노션,-25800,KRW,KB 청춘대로 체크카드,,P190,P190-T0054,소비,P190-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP190000010;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP190000010
2026-06-29,13:48,지출,의료/건강,약국,플랜 B,-37100,KRW,하나 원더 체크카드,,P190,P190-T0022,소비,P190-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP190000003;card/카드-014-하나_원더_체크카드_매입정보.json#AP190000003
2026-06-29,08:17,지출,카페/간식,디저트/떡,던킨,-5900,KRW,토스 간편결제,,P190,P190-T0058,소비,P190-토스페이,efinance/전금-103-토스페이.json#EP190토00007
2026-06-28,12:13,이체,저축,예적금/청약,청약 납입,-480000,KRW,토스뱅크 통장,,P190,P190-T0011,저축,P190-BANK-MAIN->P190-BANK-HOUSING,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000010;bank/은행-004-주택청약종합저축_P190-BANK-HOUSING.json#BP19000001
2026-06-28,11:22,이체,저축,예적금/청약,적금 자동이체,-1050000,KRW,토스뱅크 통장,,P190,P190-T0010,저축,P190-BANK-MAIN->P190-BANK-SAVE,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000009;bank/은행-004-주택청약종합저축_P190-BANK-SAVE.json#BP19000001
2026-06-28,09:03,지출,생활,서비스구독,유튜브 프리미엄,-38500,KRW,하나 원더 체크카드,,P190,P190-T0093,소비,P190-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP190000019;card/카드-014-하나_원더_체크카드_매입정보.json#AP190000019
2026-06-27,21:26,지출,생활,편의점,이마트24,-18100,KRW,네이버페이 간편결제,,P190,P190-T0119,소비,P190-네이버페이,efinance/전금-103-네이버페이.json#EP190네00010
2026-06-27,20:53,지출,온라인쇼핑,인터넷쇼핑,오늘의집,-36900,KRW,KB 청춘대로 체크카드,,P190,P190-T0122,소비,P190-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP190000023;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP190000023
2026-06-27,18:13,지출,카페/간식,커피/음료,메가MGC커피,-2800,KRW,카카오페이 간편결제,,P190,P190-T0080,소비,P190-카카오페이,efinance/전금-103-카카오페이.json#EP190카00014
2026-06-27,12:08,지출,식비,배달,요기요,-14600,KRW,하나 원더 체크카드,,P190,P190-T0066,소비,P190-CARD-01,card/카드-008-하나_원더_체크카드_승인내역.json#AP190000012;card/카드-014-하나_원더_체크카드_매입정보.json#AP190000012
2026-06-27,11:53,지출,카페/간식,디저트/떡,노티드,-6900,KRW,토스뱅크 통장,,P190,P190-T0042,소비,P190-BANK-MAIN,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000017
2026-06-27,08:43,지출,교통,택시,우티,-7500,KRW,네이버페이 간편결제,,P190,P190-T0125,소비,P190-네이버페이,efinance/전금-103-네이버페이.json#EP190네00011
2026-06-26,10:38,지출,온라인쇼핑,인터넷쇼핑,11번가,-71000,KRW,토스 간편결제,,P190,P190-T0123,소비,P190-토스페이,efinance/전금-103-토스페이.json#EP190토00014
2026-06-26,09:33,지출,생활,편의점,GS25,-12500,KRW,토스뱅크 통장,,P190,P190-T0021,소비,P190-BANK-MAIN,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000014
2026-06-25,20:38,지출,교육/학습,학원/강의,패스트캠퍼스,-61900,KRW,토스뱅크 통장,,P190,P190-T0113,소비,P190-BANK-MAIN,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000033
2026-06-25,20:25,지출,생활,서비스구독,구독 서비스,-29100,KRW,KB 청춘대로 체크카드,,P190,P190-T0008,소비,P190-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP190000001;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP190000001
2026-06-25,19:45,지출,식비,한식,한솥도시락 신촌점,-19300,KRW,카카오페이 간편결제,,P190,P190-T0047,소비,P190-카카오페이,efinance/전금-103-카카오페이.json#EP190카00010
2026-06-25,19:13,지출,생활,서비스구독,챗GPT,-30400,KRW,토스뱅크 통장,,P190,P190-T0106,소비,P190-BANK-MAIN,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#BP19000031
2026-06-25,18:23,지출,카페/간식,커피/음료,스타벅스 합정점,-4900,KRW,KB 청춘대로 체크카드,,P190,P190-T0094,소비,P190-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP190000018;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP190000018
2026-06-25,10:49,지출,생활,편의점,이마트24,-36600,KRW,토스 간편결제,,P190,P190-T0056,소비,P190-토스페이,efinance/전금-103-토스페이.json#EP190토00006
2026-06-25,09:44,수입,근로소득,급여,6월 월급,4110000,KRW,토스뱅크 통장,,P190,P190-T0001,소득,P190-BANK-MAIN,bank/은행-004-토스뱅크_통장_P190-BANK-MAIN.json#PAYP190
2026-06-25,09:35,지출,카페/간식,디저트/떡,노티드,-3400,KRW,KB 청춘대로 체크카드,,P190,P190-T0097,소비,P190-CARD-02,card/카드-008-KB_청춘대로_체크카드_승인내역.json#AP190000019;card/카드-014-KB_청춘대로_체크카드_매입정보.json#AP190000019
